sum_1,sum_2,norm,scan
3679.0,8637.0,0.14028,6835010000.0
3700.0,8732.0,0.14159,6835012000.0
3729.0,8817.0,0.14444,6835014000.0
3726.0,8834.0,0.14353,6835016000.0
3756.0,8920.0,0.14645,6835018000.0
3766.0,8952.0,0.14732,6835020000.0
3786.0,9009.0,0.14921,6835022000.0
3815.0,9036.0,0.15326,6835024000.0
3815.0,9060.0,0.15267,6835026000.0
3838.0,9097.0,0.15545,6835028000.0
3832.0,9162.0,0.15289,6835030000.0
3848.0,9180.0,0.15499,6835032000.0
3843.0,9196.0,0.15381,6835034000.0
3859.0,9205.0,0.15612,6835036000.0
3860.0,9292.0,0.15416,6835038000.0
3837.0,9248.0,0.15161,6835040000.0
3876.0,9301.0,0.15643,6835042000.0
3882.0,9316.0,0.157,6835044000.0
3882.0,9362.0,0.15588,6835046000.0
3908.0,9367.0,0.15977,6835048000.0
3935.0,9422.0,0.16255,6835050000.0
3883.0,9366.0,0.15594,6835052000.0
3898.0,9409.0,0.15721,6835054000.0
3929.0,9481.0,0.16019,6835056000.0
3948.0,9459.0,0.16361,6835058000.0
3933.0,9473.0,0.16099,6835060000.0
3981.0,9456.0,0.16869,6835062000.0
3956.0,9475.0,0.16442,6835064000.0
3987.0,9531.0,0.16769,6835066000.0
3991.0,9522.0,0.16852,6835068000.0
3985.0,9486.0,0.16853,6835070000.0
3976.0,9466.0,0.16768,6835072000.0
3981.0,9504.0,0.16747,6835074000.0
3983.0,9496.0,0.16797,6835076000.0
3986.0,9493.0,0.1685,6835078000.0
4010.0,9534.0,0.17107,6835080000.0
3986.0,9556.0,0.16692,6835082000.0
3985.0,9542.0,0.16712,6835084000.0
3980.0,9437.0,0.16903,6835086000.0
3927.0,9451.0,0.16061,6835088000.0
3973.0,9466.0,0.16722,6835090000.0
3991.0,9450.0,0.17036,6835092000.0
4010.0,9417.0,0.17413,6835094000.0
4027.0,9459.0,0.1756,6835096000.0
4033.0,9424.0,0.17745,6835098000.0
4018.0,9390.0,0.17607,6835100000.0
4069.0,9419.0,0.18308,6835102000.0
4048.0,9431.0,0.17955,6835104000.0
4017.0,9399.0,0.17568,6835106000.0
4032.0,9435.0,0.177,6835108000.0
4040.0,9426.0,0.17846,6835110000.0
4063.0,9433.0,0.18178,6835112000.0
4084.0,9428.0,0.18512,6835114000.0
4023.0,9406.0,0.17641,6835116000.0
4040.0,9446.0,0.17792,6835118000.0
4057.0,9447.0,0.18048,6835120000.0
4079.0,9471.0,0.18315,6835122000.0
4075.0,9461.0,0.18283,6835124000.0
4078.0,9465.0,0.18317,6835126000.0
4078.0,9483.0,0.18267,6835128000.0
4116.0,9480.0,0.1885,6835130000.0
4095.0,9475.0,0.18547,6835132000.0
4078.0,9482.0,0.1827,6835134000.0
4120.0,9504.0,0.18842,6835136000.0
4113.0,9508.0,0.18726,6835138000.0
4123.0,9482.0,0.1895,6835140000.0
4113.0,9494.0,0.18765,6835142000.0
4126.0,9484.0,0.1899,6835144000.0
4131.0,9457.0,0.19144,6835146000.0
4137.0,9474.0,0.19185,6835148000.0
4141.0,9489.0,0.19202,6835150000.0
4129.0,9471.0,0.19073,6835152000.0
4123.0,9435.0,0.19086,6835154000.0
4130.0,9506.0,0.18987,6835156000.0
4160.0,9476.0,0.19528,6835158000.0
4149.0,9532.0,0.19198,6835160000.0
4153.0,9525.0,0.19279,6835162000.0
4179.0,9515.0,0.19699,6835164000.0
4158.0,9426.0,0.19646,6835166000.0
4179.0,9448.0,0.199,6835168000.0
4193.0,9482.0,0.20009,6835170000.0
4168.0,9446.0,0.19738,6835172000.0
4161.0,9439.0,0.19653,6835174000.0
4147.0,9422.0,0.1949,6835176000.0
4136.0,9431.0,0.19296,6835178000.0
4135.0,9460.0,0.19196,6835180000.0
4185.0,9457.0,0.19964,6835182000.0
4137.0,9468.0,0.19203,6835184000.0
4108.0,9469.0,0.1876,6835186000.0
4118.0,9512.0,0.1879,6835188000.0
4090.0,9490.0,0.18429,6835190000.0
4098.0,9480.0,0.18578,6835192000.0
4123.0,9509.0,0.18873,6835194000.0
4155.0,9531.0,0.19291,6835196000.0
4123.0,9500.0,0.18899,6835198000.0
4118.0,9541.0,0.18708,6835200000.0
4109.0,9527.0,0.18612,6835202000.0
4093.0,9517.0,0.18399,6835204000.0
4032.0,9469.0,0.17609,6835206000.0
4058.0,9456.0,0.18038,6835208000.0
4087.0,9478.0,0.18417,6835210000.0
4063.0,9506.0,0.17978,6835212000.0
4087.0,9559.0,0.18194,6835214000.0
4063.0,9559.0,0.17835,6835216000.0
4049.0,9539.0,0.17679,6835218000.0
4041.0,9545.0,0.17543,6835220000.0
4042.0,9556.0,0.17529,6835222000.0
4057.0,9578.0,0.17695,6835224000.0
4092.0,9547.0,0.18302,6835226000.0
4065.0,9562.0,0.17857,6835228000.0
4052.0,9613.0,0.17529,6835230000.0
4039.0,9609.0,0.17347,6835232000.0
4024.0,9610.0,0.17122,6835234000.0
4047.0,9620.0,0.17437,6835236000.0
3995.0,9606.0,0.16701,6835238000.0
4018.0,9583.0,0.17101,6835240000.0
4038.0,9608.0,0.17335,6835242000.0
4018.0,9549.0,0.17188,6835244000.0
4031.0,9609.0,0.17228,6835246000.0
3988.0,9627.0,0.16546,6835248000.0
