sum_1,sum_2,norm,scan
4024.0,9651.0,0.17018,6835010000.0
4027.0,9650.0,0.17065,6835012000.0
4016.0,9628.0,0.16958,6835014000.0
3972.0,9570.0,0.16448,6835016000.0
3985.0,9523.0,0.16759,6835018000.0
4024.0,9567.0,0.17232,6835020000.0
4036.0,9547.0,0.17463,6835022000.0
4042.0,9508.0,0.17656,6835024000.0
3979.0,9484.0,0.16767,6835026000.0
4006.0,9511.0,0.17106,6835028000.0
4009.0,9557.0,0.17033,6835030000.0
4016.0,9514.0,0.17249,6835032000.0
4032.0,9539.0,0.17424,6835034000.0
4007.0,9515.0,0.17111,6835036000.0
4036.0,9530.0,0.17508,6835038000.0
4007.0,9547.0,0.17029,6835040000.0
4006.0,9485.0,0.17173,6835042000.0
4046.0,9489.0,0.17767,6835044000.0
4039.0,9457.0,0.17747,6835046000.0
4054.0,9466.0,0.1795,6835048000.0
4077.0,9409.0,0.18458,6835050000.0
4069.0,9435.0,0.18264,6835052000.0
4089.0,9425.0,0.18596,6835054000.0
4082.0,9439.0,0.1845,6835056000.0
4055.0,9357.0,0.18267,6835058000.0
4077.0,9404.0,0.18473,6835060000.0
4066.0,9414.0,0.18276,6835062000.0
4037.0,9390.0,0.17899,6835064000.0
4087.0,9433.0,0.18543,6835066000.0
4091.0,9407.0,0.18678,6835068000.0
4088.0,9423.0,0.18587,6835070000.0
4105.0,9450.0,0.18769,6835072000.0
4104.0,9401.0,0.18895,6835074000.0
4110.0,9398.0,0.18995,6835076000.0
4093.0,9347.0,0.18882,6835078000.0
4087.0,9423.0,0.18572,6835080000.0
4138.0,9490.0,0.19154,6835082000.0
4126.0,9423.0,0.19167,6835084000.0
4126.0,9441.0,0.19114,6835086000.0
4119.0,9382.0,0.1918,6835088000.0
4111.0,9436.0,0.189,6835090000.0
4126.0,9456.0,0.19071,6835092000.0
4123.0,9413.0,0.1915,6835094000.0
4152.0,9420.0,0.19573,6835096000.0
4206.0,9440.0,0.20335,6835098000.0
4185.0,9496.0,0.19846,6835100000.0
4137.0,9465.0,0.19212,6835102000.0
4175.0,9546.0,0.19548,6835104000.0
4190.0,9488.0,0.19946,6835106000.0
4183.0,9490.0,0.19834,6835108000.0
4192.0,9555.0,0.19776,6835110000.0
4201.0,9462.0,0.20191,6835112000.0
4183.0,9552.0,0.1965,6835114000.0
4184.0,9462.0,0.19933,6835116000.0
4207.0,9508.0,0.20142,6835118000.0
4209.0,9531.0,0.20102,6835120000.0
4229.0,9571.0,0.20281,6835122000.0
4252.0,9610.0,0.20504,6835124000.0
4229.0,9633.0,0.20095,6835126000.0
4232.0,9556.0,0.20371,6835128000.0
4250.0,9606.0,0.20487,6835130000.0
4247.0,9516.0,0.20719,6835132000.0
4265.0,9527.0,0.20955,6835134000.0
4280.0,9591.0,0.20979,6835136000.0
4273.0,9558.0,0.20978,6835138000.0
4300.0,9526.0,0.21484,6835140000.0
4275.0,9557.0,0.21011,6835142000.0
4283.0,9541.0,0.21181,6835144000.0
4322.0,9572.0,0.21665,6835146000.0
4293.0,9539.0,0.21338,6835148000.0
4293.0,9527.0,0.21376,6835150000.0
4315.0,9525.0,0.21713,6835152000.0
4306.0,9526.0,0.21575,6835154000.0
4313.0,9571.0,0.21534,6835156000.0
4305.0,9534.0,0.21534,6835158000.0
4329.0,9562.0,0.21802,6835160000.0
4323.0,9549.0,0.21755,6835162000.0
4323.0,9522.0,0.21843,6835164000.0
4314.0,9564.0,0.21572,6835166000.0
4321.0,9537.0,0.21764,6835168000.0
4376.0,9586.0,0.22424,6835170000.0
4338.0,9632.0,0.2171,6835172000.0
4322.0,9527.0,0.21812,6835174000.0
4319.0,9524.0,0.21776,6835176000.0
4301.0,9555.0,0.21406,6835178000.0
4279.0,9514.0,0.21207,6835180000.0
4281.0,9517.0,0.21228,6835182000.0
4275.0,9537.0,0.21074,6835184000.0
4260.0,9552.0,0.20802,6835186000.0
4282.0,9524.0,0.2122,6835188000.0
4296.0,9595.0,0.21204,6835190000.0
4283.0,9523.0,0.21239,6835192000.0
4249.0,9404.0,0.21105,6835194000.0
4256.0,9525.0,0.20826,6835196000.0
4298.0,9572.0,0.21307,6835198000.0
4271.0,9516.0,0.2108,6835200000.0
4269.0,9499.0,0.21104,6835202000.0
