sum_1,sum_2,norm,scan
3758.0,9663.0,0.13072,6835010000.0
3739.0,9655.0,0.12808,6835012000.0
3757.0,9668.0,0.13048,6835014000.0
3737.0,9622.0,0.12841,6835016000.0
3728.0,9623.0,0.12705,6835018000.0
3755.0,9635.0,0.13082,6835020000.0
3790.0,9600.0,0.1367,6835022000.0
3767.0,9594.0,0.1334,6835024000.0
3770.0,9593.0,0.13387,6835026000.0
3744.0,9594.0,0.12998,6835028000.0
3753.0,9605.0,0.13111,6835030000.0
3740.0,9625.0,0.12879,6835032000.0
3741.0,9610.0,0.12923,6835034000.0
3762.0,9590.0,0.13274,6835036000.0
3759.0,9586.0,0.13237,6835038000.0
3757.0,9571.0,0.13237,6835040000.0
3795.0,9571.0,0.13804,6835042000.0
3789.0,9594.0,0.13667,6835044000.0
3818.0,9580.0,0.14128,6835046000.0
3811.0,9584.0,0.14015,6835048000.0
3815.0,9574.0,0.14096,6835050000.0
3820.0,9552.0,0.14217,6835052000.0
3806.0,9557.0,0.13997,6835054000.0
3823.0,9597.0,0.14167,6835056000.0
3826.0,9580.0,0.14247,6835058000.0
3840.0,9548.0,0.14525,6835060000.0
3838.0,9565.0,0.14459,6835062000.0
3862.0,9504.0,0.14953,6835064000.0
3884.0,9527.0,0.15232,6835066000.0
3867.0,9506.0,0.15024,6835068000.0
3875.0,9597.0,0.1494,6835070000.0
3886.0,9572.0,0.1516,6835072000.0
3895.0,9555.0,0.15333,6835074000.0
3902.0,9532.0,0.15491,6835076000.0
3883.0,9522.0,0.15229,6835078000.0
3922.0,9523.0,0.15812,6835080000.0
3926.0,9529.0,0.15858,6835082000.0
3910.0,9512.0,0.15658,6835084000.0
3922.0,9496.0,0.15877,6835086000.0
3949.0,9522.0,0.16221,6835088000.0
3937.0,9568.0,0.1593,6835090000.0
3931.0,9523.0,0.15948,6835092000.0
3969.0,9527.0,0.16509,6835094000.0
3970.0,9497.0,0.16599,6835096000.0
3974.0,9548.0,0.16532,6835098000.0
3990.0,9558.0,0.16746,6835100000.0
3990.0,9518.0,0.16847,6835102000.0
4011.0,9584.0,0.16994,6835104000.0
4042.0,9564.0,0.17508,6835106000.0
4046.0,9583.0,0.17518,6835108000.0
4030.0,9528.0,0.17423,6835110000.0
4057.0,9574.0,0.17706,6835112000.0
4071.0,9579.0,0.17901,6835114000.0
4070.0,9583.0,0.17876,6835116000.0
4084.0,9563.0,0.18138,6835118000.0
4073.0,9599.0,0.17878,6835120000.0
4094.0,9553.0,0.18315,6835122000.0
4130.0,9593.0,0.18742,6835124000.0
4096.0,9562.0,0.1832,6835126000.0
4129.0,9579.0,0.18766,6835128000.0
4141.0,9540.0,0.19055,6835130000.0
4174.0,9625.0,0.19304,6835132000.0
