sum_1,sum_2,norm,scan
4164.0,9734.0,0.18852,6835010000.0
4174.0,9738.0,0.18987,6835012000.0
4189.0,9698.0,0.19318,6835014000.0
4164.0,9662.0,0.19052,6835016000.0
4162.0,9693.0,0.18936,6835018000.0
4167.0,9683.0,0.19037,6835020000.0
4189.0,9701.0,0.19309,6835022000.0
4167.0,9669.0,0.19076,6835024000.0
4161.0,9669.0,0.18988,6835026000.0
4160.0,9631.0,0.1908,6835028000.0
4155.0,9676.0,0.1888,6835030000.0
4187.0,9665.0,0.19382,6835032000.0
4160.0,9619.0,0.19114,6835034000.0
4155.0,9588.0,0.19128,6835036000.0
4186.0,9687.0,0.19305,6835038000.0
4170.0,9634.0,0.19219,6835040000.0
4173.0,9659.0,0.19193,6835042000.0
4224.0,9672.0,0.19906,6835044000.0
4227.0,9712.0,0.19833,6835046000.0
4199.0,9710.0,0.1943,6835048000.0
4208.0,9692.0,0.19613,6835050000.0
4229.0,9644.0,0.20062,6835052000.0
4223.0,9651.0,0.19953,6835054000.0
4242.0,9747.0,0.19951,6835056000.0
4222.0,9671.0,0.19879,6835058000.0
4236.0,9666.0,0.201,6835060000.0
4214.0,9693.0,0.19698,6835062000.0
4248.0,9686.0,0.20217,6835064000.0
4247.0,9696.0,0.20173,6835066000.0
4216.0,9674.0,0.19782,6835068000.0
4260.0,9733.0,0.20254,6835070000.0
4238.0,9670.0,0.20118,6835072000.0
4256.0,9632.0,0.20497,6835074000.0
4253.0,9645.0,0.20413,6835076000.0
4237.0,9633.0,0.20213,6835078000.0
4248.0,9633.0,0.20376,6835080000.0
4262.0,9638.0,0.20567,6835082000.0
4273.0,9663.0,0.20654,6835084000.0
4307.0,9649.0,0.21198,6835086000.0
4278.0,9634.0,0.20816,6835088000.0
4286.0,9600.0,0.2104,6835090000.0
4295.0,9684.0,0.20913,6835092000.0
4317.0,9642.0,0.21367,6835094000.0
4330.0,9731.0,0.2128,6835096000.0
4308.0,9659.0,0.21181,6835098000.0
4320.0,9692.0,0.21255,6835100000.0
4309.0,9647.0,0.21234,6835102000.0
4311.0,9649.0,0.21257,6835104000.0
4323.0,9643.0,0.21453,6835106000.0
4328.0,9740.0,0.21223,6835108000.0
4316.0,9709.0,0.21143,6835110000.0
4344.0,9655.0,0.21724,6835112000.0
4351.0,9699.0,0.21687,6835114000.0
4347.0,9784.0,0.21362,6835116000.0
4347.0,9690.0,0.21657,6835118000.0
4374.0,9664.0,0.22137,6835120000.0
4361.0,9727.0,0.21744,6835122000.0
4388.0,9688.0,0.22265,6835124000.0
4368.0,9678.0,0.22004,6835126000.0
4374.0,9721.0,0.21953,6835128000.0
4395.0,9784.0,0.22057,6835130000.0
4395.0,9695.0,0.22344,6835132000.0
