sum_1,sum_2,norm,scan
4085.0,9405.0,0.18592,6835010000.0
4102.0,9453.0,0.18715,6835012000.0
4094.0,9440.0,0.1863,6835014000.0
4086.0,9438.0,0.18514,6835016000.0
4113.0,9472.0,0.18828,6835018000.0
4120.0,9455.0,0.18983,6835020000.0
4141.0,9483.0,0.1922,6835022000.0
4140.0,9475.0,0.19228,6835024000.0
4112.0,9461.0,0.18844,6835026000.0
4153.0,9455.0,0.19484,6835028000.0
4143.0,9436.0,0.19388,6835030000.0
4172.0,9487.0,0.19677,6835032000.0
4137.0,9453.0,0.19247,6835034000.0
4128.0,9518.0,0.18923,6835036000.0
4153.0,9462.0,0.19463,6835038000.0
4177.0,9502.0,0.19707,6835040000.0
4177.0,9518.0,0.1966,6835042000.0
4193.0,9532.0,0.19859,6835044000.0
4212.0,9594.0,0.19958,6835046000.0
4224.0,9556.0,0.20251,6835048000.0
4192.0,9512.0,0.19904,6835050000.0
4220.0,9544.0,0.20228,6835052000.0
4200.0,9527.0,0.19979,6835054000.0
4203.0,9498.0,0.20112,6835056000.0
4202.0,9523.0,0.20021,6835058000.0
4200.0,9482.0,0.20115,6835060000.0
4191.0,9517.0,0.19874,6835062000.0
4201.0,9485.0,0.20121,6835064000.0
4226.0,9443.0,0.2063,6835066000.0
4198.0,9415.0,0.2029,6835068000.0
4238.0,9503.0,0.20624,6835070000.0
4225.0,9421.0,0.20684,6835072000.0
4261.0,9461.0,0.21105,6835074000.0
4221.0,9411.0,0.20654,6835076000.0
4235.0,9420.0,0.2084,6835078000.0
4238.0,9415.0,0.20901,6835080000.0
4238.0,9451.0,0.20787,6835082000.0
4251.0,9480.0,0.20893,6835084000.0
4257.0,9444.0,0.21098,6835086000.0
4259.0,9437.0,0.21151,6835088000.0
4219.0,9497.0,0.20356,6835090000.0
4226.0,9477.0,0.20524,6835092000.0
4234.0,9460.0,0.20698,6835094000.0
4267.0,9526.0,0.20989,6835096000.0
4283.0,9527.0,0.21226,6835098000.0
4282.0,9495.0,0.21313,6835100000.0
4263.0,9479.0,0.21077,6835102000.0
4251.0,9468.0,0.20931,6835104000.0
4303.0,9486.0,0.2166,6835106000.0
4285.0,9530.0,0.21246,6835108000.0
4328.0,9565.0,0.21777,6835110000.0
4309.0,9510.0,0.21672,6835112000.0
4330.0,9548.0,0.21863,6835114000.0
4360.0,9530.0,0.22372,6835116000.0
4340.0,9569.0,0.21944,6835118000.0
4339.0,9566.0,0.21938,6835120000.0
4385.0,9563.0,0.22636,6835122000.0
4374.0,9603.0,0.22338,6835124000.0
4385.0,9599.0,0.22514,6835126000.0
4391.0,9608.0,0.22573,6835128000.0
4386.0,9602.0,0.22519,6835130000.0
4398.0,9618.0,0.22644,6835132000.0
4375.0,9564.0,0.22483,6835134000.0
4388.0,9600.0,0.22556,6835136000.0
4427.0,9611.0,0.23097,6835138000.0
4410.0,9634.0,0.22768,6835140000.0
4414.0,9636.0,0.2282,6835142000.0
4421.0,9606.0,0.23026,6835144000.0
4432.0,9587.0,0.23254,6835146000.0
4446.0,9626.0,0.23327,6835148000.0
4475.0,9632.0,0.23736,6835150000.0
4449.0,9603.0,0.23452,6835152000.0
4463.0,9621.0,0.23597,6835154000.0
4462.0,9624.0,0.23571,6835156000.0
4468.0,9581.0,0.23812,6835158000.0
4442.0,9572.0,0.23456,6835160000.0
4423.0,9572.0,0.23172,6835162000.0
4433.0,9529.0,0.23472,6835164000.0
4406.0,9491.0,0.23199,6835166000.0
4436.0,9571.0,0.2337,6835168000.0
4441.0,9592.0,0.23371,6835170000.0
4399.0,9485.0,0.23114,6835172000.0
4430.0,9501.0,0.23526,6835174000.0
4409.0,9483.0,0.23272,6835176000.0
4433.0,9477.0,0.23657,6835178000.0
4407.0,9453.0,0.23348,6835180000.0
4419.0,9544.0,0.23209,6835182000.0
4400.0,9463.0,0.23206,6835184000.0
4406.0,9561.0,0.22956,6835186000.0
4409.0,9503.0,0.23202,6835188000.0
4424.0,9519.0,0.23372,6835190000.0
4402.0,9472.0,0.23205,6835192000.0
4432.0,9571.0,0.2331,6835194000.0
4399.0,9504.0,0.23048,6835196000.0
4397.0,9502.0,0.23025,6835198000.0
4371.0,9488.0,0.22681,6835200000.0
4369.0,9541.0,0.2247,6835202000.0
4322.0,9499.0,0.21904,6835204000.0
4334.0,9512.0,0.22042,6835206000.0
4333.0,9439.0,0.22271,6835208000.0
4324.0,9476.0,0.2201,6835210000.0
4322.0,9474.0,0.21987,6835212000.0
4326.0,9529.0,0.21865,6835214000.0
4311.0,9563.0,0.2153,6835216000.0
4316.0,9527.0,0.21721,6835218000.0
4299.0,9545.0,0.21408,6835220000.0
4329.0,9532.0,0.219,6835222000.0
4305.0,9517.0,0.21589,6835224000.0
4314.0,9564.0,0.21572,6835226000.0
4270.0,9546.0,0.20971,6835228000.0
4315.0,9559.0,0.21603,6835230000.0
4319.0,9527.0,0.21767,6835232000.0
4302.0,9609.0,0.21249,6835234000.0
4305.0,9545.0,0.21498,6835236000.0
4288.0,9615.0,0.21023,6835238000.0
4255.0,9589.0,0.20613,6835240000.0
4264.0,9519.0,0.20966,6835242000.0
4275.0,9536.0,0.21077,6835244000.0
4290.0,9529.0,0.21325,6835246000.0
4267.0,9525.0,0.20992,6835248000.0
4264.0,9503.0,0.21016,6835250000.0
4270.0,9520.0,0.21053,6835252000.0
4249.0,9525.0,0.20721,6835254000.0
4253.0,9505.0,0.20844,6835256000.0
4239.0,9500.0,0.20649,6835258000.0
4247.0,9519.0,0.2071,6835260000.0
4261.0,9507.0,0.20958,6835262000.0
4257.0,9482.0,0.20977,6835264000.0
4236.0,9517.0,0.20551,6835266000.0
4214.0,9508.0,0.20247,6835268000.0
4218.0,9587.0,0.20068,6835270000.0
4177.0,9544.0,0.19583,6835272000.0
4200.0,9608.0,0.19739,6835274000.0
4196.0,9572.0,0.19785,6835276000.0
4205.0,9588.0,0.19872,6835278000.0
4213.0,9613.0,0.19917,6835280000.0
4234.0,9631.0,0.20175,6835282000.0
4186.0,9571.0,0.19639,6835284000.0
4214.0,9677.0,0.19744,6835286000.0
4178.0,9622.0,0.19372,6835288000.0
4202.0,9653.0,0.19637,6835290000.0
4183.0,9583.0,0.19559,6835292000.0
4169.0,9695.0,0.19033,6835294000.0
4195.0,9653.0,0.19534,6835296000.0
4188.0,9672.0,0.19377,6835298000.0
4160.0,9642.0,0.19049,6835300000.0
4166.0,9650.0,0.19115,6835302000.0
4163.0,9671.0,0.19012,6835304000.0
4175.0,9618.0,0.19339,6835306000.0
4148.0,9632.0,0.189,6835308000.0
4114.0,9612.0,0.18451,6835310000.0
4092.0,9608.0,0.18136,6835312000.0
4103.0,9629.0,0.18242,6835314000.0
4095.0,9655.0,0.18055,6835316000.0
4121.0,9638.0,0.18484,6835318000.0
4096.0,9614.0,0.18179,6835320000.0
4117.0,9658.0,0.18371,6835322000.0
4102.0,9586.0,0.18344,6835324000.0
4079.0,9694.0,0.17717,6835326000.0
4076.0,9625.0,0.17853,6835328000.0
4082.0,9620.0,0.17956,6835330000.0
4082.0,9704.0,0.17735,6835332000.0
4065.0,9634.0,0.17667,6835334000.0
4094.0,9666.0,0.18011,6835336000.0
4072.0,9645.0,0.17742,6835338000.0
4059.0,9605.0,0.17654,6835340000.0
4055.0,9618.0,0.17561,6835342000.0
4073.0,9601.0,0.17873,6835344000.0
4060.0,9628.0,0.17609,6835346000.0
4076.0,9622.0,0.17861,6835348000.0
4078.0,9622.0,0.17891,6835350000.0
4068.0,9606.0,0.17785,6835352000.0
4066.0,9677.0,0.1757,6835354000.0
4070.0,9624.0,0.17767,6835356000.0
4024.0,9558.0,0.17255,6835358000.0
4039.0,9592.0,0.17391,6835360000.0
4026.0,9592.0,0.17197,6835362000.0
4040.0,9630.0,0.17308,6835364000.0
4040.0,9595.0,0.17398,6835366000.0
4053.0,9594.0,0.17594,6835368000.0
4053.0,9598.0,0.17583,6835370000.0
4048.0,9610.0,0.17478,6835372000.0
4057.0,9589.0,0.17666,6835374000.0
4077.0,9694.0,0.17688,6835376000.0
4056.0,9628.0,0.1755,6835378000.0
4052.0,9605.0,0.1755,6835380000.0
4070.0,9601.0,0.17828,6835382000.0
4058.0,9558.0,0.17763,6835384000.0
4045.0,9571.0,0.17535,6835386000.0
4070.0,9593.0,0.17849,6835388000.0
4064.0,9658.0,0.1759,6835390000.0
4043.0,9612.0,0.17398,6835392000.0
4029.0,9552.0,0.17345,6835394000.0
4032.0,9566.0,0.17354,6835396000.0
4001.0,9541.0,0.16954,6835398000.0
4008.0,9527.0,0.17095,6835400000.0
4011.0,9510.0,0.17184,6835402000.0
3996.0,9508.0,0.16963,6835404000.0
4010.0,9578.0,0.16995,6835406000.0
3982.0,9539.0,0.16674,6835408000.0
4010.0,9491.0,0.17218,6835410000.0
4080.0,9541.0,0.18138,6835010000.0
4073.0,9506.0,0.18128,6835012000.0
4117.0,9570.0,0.18612,6835014000.0
4123.0,9582.0,0.18668,6835016000.0
4129.0,9577.0,0.18771,6835018000.0
4148.0,9537.0,0.19169,6835020000.0
4159.0,9626.0,0.19079,6835022000.0
4138.0,9588.0,0.18875,6835024000.0
4175.0,9626.0,0.19316,6835026000.0
4185.0,9576.0,0.19609,6835028000.0
4148.0,9630.0,0.18905,6835030000.0
4180.0,9590.0,0.19494,6835032000.0
4191.0,9593.0,0.19649,6835034000.0
4179.0,9577.0,0.19517,6835036000.0
4172.0,9568.0,0.19439,6835038000.0
4203.0,9611.0,0.19775,6835040000.0
4189.0,9577.0,0.19666,6835042000.0
4172.0,9541.0,0.19517,6835044000.0
4191.0,9598.0,0.19634,6835046000.0
4205.0,9614.0,0.19795,6835048000.0
4212.0,9578.0,0.20006,6835050000.0
4178.0,9594.0,0.19453,6835052000.0
4207.0,9588.0,0.19902,6835054000.0
4200.0,9677.0,0.19539,6835056000.0
4217.0,9664.0,0.19826,6835058000.0
4219.0,9581.0,0.20101,6835060000.0
4237.0,9674.0,0.20091,6835062000.0
