sum_1,sum_2,norm,scan
3814.0,9643.0,0.13938,6835010000.0
3810.0,9656.0,0.13852,6835012000.0
3814.0,9633.0,0.13958,6835014000.0
3806.0,9611.0,0.13885,6835016000.0
3805.0,9615.0,0.13862,6835018000.0
3805.0,9576.0,0.13943,6835020000.0
3820.0,9593.0,0.14131,6835022000.0
3827.0,9571.0,0.14281,6835024000.0
3823.0,9585.0,0.14192,6835026000.0
3848.0,9541.0,0.1466,6835028000.0
3821.0,9582.0,0.14169,6835030000.0
3845.0,9500.0,0.14706,6835032000.0
3813.0,9581.0,0.14052,6835034000.0
3829.0,9527.0,0.14406,6835036000.0
3826.0,9521.0,0.14374,6835038000.0
3838.0,9493.0,0.14616,6835040000.0
3838.0,9517.0,0.14563,6835042000.0
3835.0,9483.0,0.14592,6835044000.0
3850.0,9504.0,0.14772,6835046000.0
3860.0,9484.0,0.14968,6835048000.0
3845.0,9464.0,0.14786,6835050000.0
3865.0,9481.0,0.15051,6835052000.0
3851.0,9494.0,0.1481,6835054000.0
3851.0,9517.0,0.14759,6835056000.0
3865.0,9456.0,0.15108,6835058000.0
3901.0,9498.0,0.15555,6835060000.0
3888.0,9499.0,0.15357,6835062000.0
3885.0,9561.0,0.1517,6835064000.0
3902.0,9540.0,0.15472,6835066000.0
3911.0,9584.0,0.15505,6835068000.0
3901.0,9532.0,0.15476,6835070000.0
3887.0,9560.0,0.15202,6835072000.0
3913.0,9564.0,0.15581,6835074000.0
3936.0,9629.0,0.15772,6835076000.0
3939.0,9570.0,0.15955,6835078000.0
3934.0,9635.0,0.15728,6835080000.0
3952.0,9626.0,0.16015,6835082000.0
3970.0,9673.0,0.16169,6835084000.0
3948.0,9634.0,0.15937,6835086000.0
3984.0,9651.0,0.16428,6835088000.0
3999.0,9638.0,0.16681,6835090000.0
3967.0,9653.0,0.16173,6835092000.0
4021.0,9652.0,0.16971,6835094000.0
4012.0,9598.0,0.16974,6835096000.0
4019.0,9597.0,0.1708,6835098000.0
4042.0,9674.0,0.17225,6835100000.0
4021.0,9663.0,0.16944,6835102000.0
4050.0,9600.0,0.17533,6835104000.0
4072.0,9636.0,0.17765,6835106000.0
4049.0,9655.0,0.17377,6835108000.0
4045.0,9639.0,0.17359,6835110000.0
4068.0,9591.0,0.17825,6835112000.0
4068.0,9633.0,0.17714,6835114000.0
4098.0,9582.0,0.18296,6835116000.0
4089.0,9667.0,0.17934,6835118000.0
4066.0,9621.0,0.17716,6835120000.0
4089.0,9580.0,0.18167,6835122000.0
4105.0,9612.0,0.18318,6835124000.0
4114.0,9601.0,0.18482,6835126000.0
4124.0,9635.0,0.18537,6835128000.0
4125.0,9606.0,0.18631,6835130000.0
4161.0,9605.0,0.19169,6835132000.0
4161.0,9656.0,0.19024,6835134000.0
4167.0,9615.0,0.19229,6835136000.0
4201.0,9615.0,0.19733,6835138000.0
4199.0,9587.0,0.19786,6835140000.0
4213.0,9560.0,0.20075,6835142000.0
4244.0,9598.0,0.20422,6835144000.0
4217.0,9634.0,0.19914,6835146000.0
4212.0,9588.0,0.19976,6835148000.0
4212.0,9547.0,0.20099,6835150000.0
4216.0,9533.0,0.20201,6835152000.0
4226.0,9530.0,0.2036,6835154000.0
4223.0,9485.0,0.20454,6835156000.0
4218.0,9541.0,0.20207,6835158000.0
4217.0,9523.0,0.20247,6835160000.0
4243.0,9472.0,0.20797,6835162000.0
4236.0,9497.0,0.20613,6835164000.0
4256.0,9501.0,0.20902,6835166000.0
4230.0,9522.0,0.20445,6835168000.0
4208.0,9534.0,0.20078,6835170000.0
4232.0,9557.0,0.20368,6835172000.0
4251.0,9551.0,0.20671,6835174000.0
4226.0,9561.0,0.20266,6835176000.0
4246.0,9569.0,0.2054,6835178000.0
4273.0,9589.0,0.20881,6835180000.0
4263.0,9637.0,0.20585,6835182000.0
4219.0,9628.0,0.19962,6835184000.0
4214.0,9604.0,0.19958,6835186000.0
4208.0,9600.0,0.19881,6835188000.0
4209.0,9638.0,0.19784,6835190000.0
4190.0,9644.0,0.19486,6835192000.0
4213.0,9628.0,0.19873,6835194000.0
4184.0,9620.0,0.19467,6835196000.0
4178.0,9588.0,0.1947,6835198000.0
4178.0,9609.0,0.19409,6835200000.0
4160.0,9600.0,0.19168,6835202000.0
4138.0,9575.0,0.18911,6835204000.0
4171.0,9575.0,0.19403,6835206000.0
4152.0,9587.0,0.19086,6835208000.0
4128.0,9600.0,0.18692,6835210000.0
4115.0,9603.0,0.18491,6835212000.0
4103.0,9624.0,0.18256,6835214000.0
4104.0,9664.0,0.18163,6835216000.0
4092.0,9624.0,0.18093,6835218000.0
4092.0,9632.0,0.18072,6835220000.0
4052.0,9573.0,0.17634,6835222000.0
4074.0,9562.0,0.17992,6835224000.0
4009.0,9603.0,0.16917,6835226000.0
4048.0,9615.0,0.17465,6835228000.0
4031.0,9616.0,0.1721,6835230000.0
4050.0,9609.0,0.1751,6835232000.0
4038.0,9601.0,0.17353,6835234000.0
4032.0,9571.0,0.17341,6835236000.0
4056.0,9592.0,0.17644,6835238000.0
4027.0,9527.0,0.1738,6835240000.0
4014.0,9599.0,0.17001,6835242000.0
4006.0,9577.0,0.16938,6835244000.0
3990.0,9599.0,0.16644,6835246000.0
3967.0,9579.0,0.16351,6835248000.0
3950.0,9619.0,0.16002,6835250000.0
3990.0,9644.0,0.16534,6835252000.0
3974.0,9646.0,0.16293,6835254000.0
3952.0,9640.0,0.15982,6835256000.0
3970.0,9583.0,0.16386,6835258000.0
3962.0,9581.0,0.16272,6835260000.0
3920.0,9575.0,0.1566,6835262000.0
3917.0,9588.0,0.15585,6835264000.0
3905.0,9551.0,0.15492,6835266000.0
3913.0,9590.0,0.15521,6835268000.0
3887.0,9624.0,0.15058,6835270000.0
3894.0,9630.0,0.15148,6835272000.0
3890.0,9615.0,0.15122,6835274000.0
3867.0,9575.0,0.1487,6835276000.0
3858.0,9593.0,0.14696,6835278000.0
3870.0,9645.0,0.1476,6835280000.0
3831.0,9595.0,0.1429,6835282000.0
3831.0,9589.0,0.14303,6835284000.0
3839.0,9558.0,0.14489,6835286000.0
3814.0,9618.0,0.13989,6835288000.0
3807.0,9635.0,0.13851,6835290000.0
3790.0,9612.0,0.13646,6835292000.0
3798.0,9580.0,0.1383,6835294000.0
3788.0,9628.0,0.13584,6835296000.0
3810.0,9677.0,0.13809,6835298000.0
3841.0,9638.0,0.14347,6835300000.0
3811.0,9635.0,0.1391,6835302000.0
3833.0,9660.0,0.14183,6835304000.0
3775.0,9578.0,0.13491,6835306000.0
3802.0,9628.0,0.13791,6835308000.0
3791.0,9590.0,0.13705,6835310000.0
3765.0,9635.0,0.1323,6835312000.0
3752.0,9614.0,0.13078,6835314000.0
3797.0,9601.0,0.13772,6835316000.0
3863.0,9650.0,0.14646,6835318000.0
3812.0,9626.0,0.13943,6835320000.0
3802.0,9599.0,0.1385,6835322000.0
3736.0,9603.0,0.12862,6835324000.0
3734.0,9509.0,0.13014,6835326000.0
3735.0,9563.0,0.12924,6835328000.0
3750.0,9539.0,0.13195,6835330000.0
3763.0,9526.0,0.13416,6835332000.0
3740.0,9523.0,0.13077,6835334000.0
3747.0,9506.0,0.13216,6835336000.0
3712.0,9549.0,0.12607,6835338000.0
3775.0,9517.0,0.13615,6835340000.0
3735.0,9554.0,0.12941,6835342000.0
3738.0,9542.0,0.1301,6835344000.0
3728.0,9550.0,0.12844,6835346000.0
3723.0,9508.0,0.1285,6835348000.0
3705.0,9541.0,0.12517,6835350000.0
3691.0,9545.0,0.123,6835352000.0
3677.0,9528.0,0.12121,6835354000.0
3691.0,9536.0,0.12316,6835356000.0
3703.0,9568.0,0.12437,6835358000.0
3680.0,9615.0,0.12009,6835360000.0
3706.0,9581.0,0.12457,6835362000.0
3742.0,9568.0,0.13019,6835364000.0
3735.0,9564.0,0.12922,6835366000.0
3714.0,9568.0,0.12601,6835368000.0
3710.0,9570.0,0.12537,6835370000.0
3692.0,9562.0,0.12283,6835372000.0
3714.0,9570.0,0.12597,6835374000.0
3704.0,9567.0,0.12453,6835376000.0
3699.0,9595.0,0.12327,6835378000.0
3692.0,9605.0,0.12205,6835380000.0
3712.0,9597.0,0.12517,6835382000.0
3703.0,9589.0,0.12398,6835384000.0
3701.0,9565.0,0.12412,6835386000.0
3727.0,9580.0,0.12772,6835388000.0
3717.0,9579.0,0.12625,6835390000.0
3747.0,9598.0,0.13035,6835392000.0
3749.0,9555.0,0.13149,6835394000.0
3714.0,9596.0,0.12548,6835396000.0
3785.0,9600.0,0.13596,6835398000.0
3776.0,9548.0,0.13567,6835400000.0
3758.0,9513.0,0.13367,6835402000.0
3744.0,9511.0,0.13161,6835404000.0
3761.0,9531.0,0.13376,6835406000.0
3759.0,9488.0,0.13433,6835408000.0
3778.0,9522.0,0.1365,6835410000.0
3855.0,9497.0,0.14863,6835010000.0
3827.0,9511.0,0.1441,6835012000.0
3831.0,9570.0,0.14343,6835014000.0
3803.0,9529.0,0.14011,6835016000.0
3786.0,9523.0,0.13768,6835018000.0
3793.0,9556.0,0.13805,6835020000.0
3816.0,9519.0,0.14228,6835022000.0
3826.0,9569.0,0.14271,6835024000.0
3830.0,9543.0,0.14386,6835026000.0
3819.0,9546.0,0.14215,6835028000.0
3850.0,9555.0,0.1466,6835030000.0
3837.0,9561.0,0.14452,6835032000.0
3830.0,9528.0,0.14419,6835034000.0
3803.0,9546.0,0.13975,6835036000.0
3790.0,9525.0,0.13824,6835038000.0
3817.0,9548.0,0.14181,6835040000.0
3822.0,9505.0,0.14348,6835042000.0
3852.0,9546.0,0.14709,6835044000.0
3879.0,9524.0,0.15164,6835046000.0
3889.0,9588.0,0.15168,6835048000.0
3893.0,9537.0,0.15344,6835050000.0
3903.0,9558.0,0.15446,6835052000.0
3898.0,9466.0,0.15585,6835054000.0
3937.0,9502.0,0.16089,6835056000.0
3894.0,9515.0,0.1541,6835058000.0
3904.0,9477.0,0.1565,6835060000.0
3908.0,9475.0,0.15715,6835062000.0
3867.0,9478.0,0.15088,6835064000.0
3869.0,9484.0,0.15104,6835066000.0
3883.0,9543.0,0.15181,6835068000.0
3928.0,9461.0,0.16052,6835070000.0
3954.0,9485.0,0.16387,6835072000.0
3921.0,9509.0,0.15831,6835074000.0
3920.0,9523.0,0.15782,6835076000.0
3924.0,9494.0,0.15912,6835078000.0
3939.0,9518.0,0.1608,6835080000.0
3954.0,9485.0,0.16387,6835082000.0
3978.0,9552.0,0.16582,6835084000.0
4001.0,9512.0,0.17028,6835086000.0
3990.0,9493.0,0.16911,6835088000.0
3994.0,9483.0,0.16997,6835090000.0
4025.0,9530.0,0.17342,6835092000.0
4035.0,9537.0,0.17474,6835094000.0
4020.0,9543.0,0.17234,6835096000.0
4027.0,9541.0,0.17344,6835098000.0
4013.0,9521.0,0.17185,6835100000.0
4020.0,9563.0,0.17182,6835102000.0
4049.0,9492.0,0.17804,6835104000.0
4069.0,9520.0,0.1803,6835106000.0
4094.0,9479.0,0.1852,6835108000.0
4080.0,9489.0,0.18281,6835110000.0
4075.0,9477.0,0.18238,6835112000.0
4065.0,9521.0,0.17967,6835114000.0
4126.0,9502.0,0.18938,6835116000.0
4101.0,9512.0,0.18534,6835118000.0
4119.0,9519.0,0.18785,6835120000.0
4134.0,9500.0,0.19065,6835122000.0
4116.0,9546.0,0.18664,6835124000.0
4146.0,9543.0,0.19122,6835126000.0
4144.0,9560.0,0.19043,6835128000.0
4123.0,9552.0,0.18752,6835130000.0
4154.0,9585.0,0.19121,6835132000.0
4195.0,9555.0,0.1982,6835134000.0
4156.0,9566.0,0.19205,6835136000.0
4192.0,9604.0,0.19632,6835138000.0
4196.0,9587.0,0.19741,6835140000.0
4226.0,9609.0,0.20122,6835142000.0
4213.0,9619.0,0.19899,6835144000.0
