sum_1,sum_2,norm,scan
3842.0,9797.0,0.14032,6835010000.0
3923.0,9754.0,0.15296,6835012000.0
3919.0,9753.0,0.1524,6835014000.0
3921.0,9780.0,0.1521,6835016000.0
3945.0,9832.0,0.15441,6835018000.0
3949.0,9749.0,0.15685,6835020000.0
3915.0,9799.0,0.15082,6835022000.0
3946.0,9792.0,0.15545,6835024000.0
3930.0,9805.0,0.15285,6835026000.0
3956.0,9735.0,0.15819,6835028000.0
3922.0,9741.0,0.15311,6835030000.0
3925.0,9728.0,0.15383,6835032000.0
3960.0,9681.0,0.16004,6835034000.0
3982.0,9693.0,0.16298,6835036000.0
3957.0,9664.0,0.15999,6835038000.0
3950.0,9649.0,0.15932,6835040000.0
3900.0,9673.0,0.1514,6835042000.0
3940.0,9631.0,0.15826,6835044000.0
3943.0,9595.0,0.15955,6835046000.0
3971.0,9590.0,0.16384,6835048000.0
3993.0,9542.0,0.16832,6835050000.0
3973.0,9590.0,0.16414,6835052000.0
3951.0,9638.0,0.15972,6835054000.0
3963.0,9616.0,0.16202,6835056000.0
4005.0,9602.0,0.1686,6835058000.0
4021.0,9642.0,0.16996,6835060000.0
3992.0,9633.0,0.1659,6835062000.0
4025.0,9644.0,0.1705,6835064000.0
4001.0,9610.0,0.1678,6835066000.0
3966.0,9653.0,0.16158,6835068000.0
3993.0,9599.0,0.16689,6835070000.0
4011.0,9597.0,0.16961,6835072000.0
4027.0,9627.0,0.17123,6835074000.0
4010.0,9619.0,0.16891,6835076000.0
4004.0,9645.0,0.16738,6835078000.0
4026.0,9650.0,0.1705,6835080000.0
3992.0,9679.0,0.16478,6835082000.0
4025.0,9646.0,0.17045,6835084000.0
4034.0,9651.0,0.17166,6835086000.0
4030.0,9659.0,0.17086,6835088000.0
4064.0,9666.0,0.17569,6835090000.0
4043.0,9659.0,0.17278,6835092000.0
4041.0,9685.0,0.17183,6835094000.0
4044.0,9689.0,0.17217,6835096000.0
4085.0,9661.0,0.17891,6835098000.0
4091.0,9671.0,0.17953,6835100000.0
4068.0,9657.0,0.17651,6835102000.0
4127.0,9661.0,0.1851,6835104000.0
4086.0,9684.0,0.17846,6835106000.0
4144.0,9685.0,0.18694,6835108000.0
4176.0,9655.0,0.19248,6835110000.0
4094.0,9662.0,0.18021,6835112000.0
4129.0,9697.0,0.18441,6835114000.0
4133.0,9710.0,0.18465,6835116000.0
4123.0,9681.0,0.18397,6835118000.0
4125.0,9688.0,0.18407,6835120000.0
4166.0,9739.0,0.18867,6835122000.0
4204.0,9748.0,0.19395,6835124000.0
4150.0,9723.0,0.18678,6835126000.0
4163.0,9694.0,0.18948,6835128000.0
4178.0,9657.0,0.19272,6835130000.0
4230.0,9646.0,0.20071,6835132000.0
4168.0,9707.0,0.18985,6835134000.0
4179.0,9711.0,0.19135,6835136000.0
4171.0,9719.0,0.18995,6835138000.0
4175.0,9703.0,0.19098,6835140000.0
4210.0,9667.0,0.19715,6835142000.0
4215.0,9681.0,0.19747,6835144000.0
4218.0,9701.0,0.19734,6835146000.0
4229.0,9743.0,0.19773,6835148000.0
4230.0,9708.0,0.19889,6835150000.0
4238.0,9686.0,0.2007,6835152000.0
4224.0,9682.0,0.19877,6835154000.0
4210.0,9744.0,0.19494,6835156000.0
4195.0,9742.0,0.19281,6835158000.0
4242.0,9738.0,0.19977,6835160000.0
4210.0,9755.0,0.19463,6835162000.0
4226.0,9722.0,0.1979,6835164000.0
4253.0,9732.0,0.20154,6835166000.0
4198.0,9683.0,0.19492,6835168000.0
4204.0,9730.0,0.19446,6835170000.0
4236.0,9698.0,0.20006,6835172000.0
4229.0,9753.0,0.19744,6835174000.0
4223.0,9763.0,0.19629,6835176000.0
4214.0,9740.0,0.19563,6835178000.0
4213.0,9760.0,0.19492,6835180000.0
4215.0,9727.0,0.19615,6835182000.0
4220.0,9752.0,0.19616,6835184000.0
4209.0,9725.0,0.19533,6835186000.0
4203.0,9742.0,0.19398,6835188000.0
4209.0,9739.0,0.19493,6835190000.0
4193.0,9725.0,0.193,6835192000.0
4235.0,9739.0,0.19872,6835194000.0
4241.0,9759.0,0.19901,6835196000.0
4214.0,9664.0,0.19782,6835198000.0
4188.0,9683.0,0.19345,6835200000.0
4198.0,9697.0,0.19452,6835202000.0
4211.0,9742.0,0.19514,6835204000.0
4194.0,9726.0,0.19312,6835206000.0
4186.0,9748.0,0.19133,6835208000.0
4188.0,9776.0,0.19085,6835210000.0
4177.0,9806.0,0.18844,6835212000.0
4162.0,9814.0,0.18606,6835214000.0
4171.0,9816.0,0.1873,6835216000.0
4133.0,9793.0,0.18244,6835218000.0
4136.0,9831.0,0.18187,6835220000.0
4123.0,9790.0,0.18107,6835222000.0
4132.0,9813.0,0.18177,6835224000.0
4142.0,9798.0,0.1836,6835226000.0
4113.0,9763.0,0.18033,6835228000.0
4131.0,9780.0,0.18249,6835230000.0
4099.0,9767.0,0.17819,6835232000.0
4112.0,9804.0,0.17912,6835234000.0
4055.0,9772.0,0.17169,6835236000.0
4063.0,9749.0,0.17343,6835238000.0
4065.0,9767.0,0.17326,6835240000.0
4040.0,9783.0,0.16925,6835242000.0
4056.0,9753.0,0.17231,6835244000.0
4027.0,9767.0,0.16775,6835246000.0
4036.0,9773.0,0.16891,6835248000.0
4041.0,9747.0,0.17028,6835250000.0
4055.0,9751.0,0.17221,6835252000.0
4049.0,9719.0,0.17214,6835254000.0
