sum_1,sum_2,norm,scan
3620.0,9423.0,0.11445,6835010000.0
3609.0,9393.0,0.11329,6835012000.0
3634.0,9441.0,0.11627,6835014000.0
3640.0,9425.0,0.11747,6835016000.0
3613.0,9438.0,0.11312,6835018000.0
3657.0,9393.0,0.12065,6835020000.0
3668.0,9400.0,0.12221,6835022000.0
3658.0,9398.0,0.12071,6835024000.0
3641.0,9404.0,0.118,6835026000.0
3644.0,9365.0,0.11917,6835028000.0
3675.0,9376.0,0.12373,6835030000.0
3660.0,9403.0,0.12092,6835032000.0
3662.0,9375.0,0.12175,6835034000.0
3669.0,9374.0,0.12285,6835036000.0
3673.0,9411.0,0.12276,6835038000.0
3688.0,9412.0,0.12504,6835040000.0
3692.0,9377.0,0.12633,6835042000.0
3682.0,9360.0,0.12512,6835044000.0
3685.0,9404.0,0.12473,6835046000.0
3704.0,9381.0,0.12809,6835048000.0
3718.0,9385.0,0.13016,6835050000.0
3703.0,9359.0,0.12837,6835052000.0
3722.0,9339.0,0.13171,6835054000.0
3706.0,9374.0,0.12854,6835056000.0
3727.0,9342.0,0.13242,6835058000.0
3717.0,9323.0,0.13126,6835060000.0
3698.0,9276.0,0.12925,6835062000.0
3706.0,9255.0,0.13093,6835064000.0
3737.0,9305.0,0.13473,6835066000.0
3717.0,9297.0,0.13179,6835068000.0
3716.0,9296.0,0.13165,6835070000.0
3732.0,9292.0,0.13423,6835072000.0
3728.0,9299.0,0.13346,6835074000.0
3754.0,9333.0,0.13678,6835076000.0
3752.0,9283.0,0.13753,6835078000.0
3783.0,9346.0,0.14098,6835080000.0
3786.0,9322.0,0.14197,6835082000.0
3782.0,9305.0,0.14172,6835084000.0
3782.0,9324.0,0.14131,6835086000.0
3781.0,9333.0,0.14096,6835088000.0
3805.0,9338.0,0.14456,6835090000.0
3823.0,9321.0,0.14773,6835092000.0
3816.0,9315.0,0.14678,6835094000.0
3830.0,9341.0,0.14835,6835096000.0
3846.0,9333.0,0.15101,6835098000.0
3873.0,9342.0,0.15498,6835100000.0
3862.0,9341.0,0.1533,6835102000.0
3894.0,9333.0,0.15844,6835104000.0
3882.0,9381.0,0.15543,6835106000.0
3893.0,9356.0,0.15772,6835108000.0
3915.0,9363.0,0.16094,6835110000.0
3935.0,9352.0,0.1643,6835112000.0
3934.0,9365.0,0.16382,6835114000.0
3925.0,9299.0,0.1641,6835116000.0
3938.0,9351.0,0.16479,6835118000.0
3952.0,9376.0,0.16631,6835120000.0
3944.0,9336.0,0.1661,6835122000.0
3982.0,9404.0,0.17019,6835124000.0
3973.0,9375.0,0.16956,6835126000.0
3963.0,9373.0,0.16808,6835128000.0
3970.0,9385.0,0.16884,6835130000.0
3997.0,9343.0,0.17411,6835132000.0
4031.0,9363.0,0.17881,6835134000.0
4037.0,9334.0,0.18054,6835136000.0
4063.0,9371.0,0.18351,6835138000.0
4053.0,9334.0,0.18301,6835140000.0
4030.0,9314.0,0.18001,6835142000.0
4062.0,9317.0,0.18489,6835144000.0
4078.0,9359.0,0.18616,6835146000.0
4059.0,9303.0,0.18483,6835148000.0
4058.0,9289.0,0.18508,6835150000.0
4078.0,9310.0,0.18758,6835152000.0
4088.0,9314.0,0.18901,6835154000.0
4071.0,9299.0,0.18681,6835156000.0
4085.0,9306.0,0.18878,6835158000.0
4112.0,9380.0,0.19078,6835160000.0
4093.0,9329.0,0.18935,6835162000.0
4103.0,9270.0,0.19266,6835164000.0
4105.0,9298.0,0.19213,6835166000.0
4115.0,9275.0,0.19438,6835168000.0
4113.0,9288.0,0.19367,6835170000.0
4131.0,9292.0,0.19636,6835172000.0
4139.0,9255.0,0.19875,6835174000.0
4130.0,9299.0,0.19599,6835176000.0
4103.0,9319.0,0.19119,6835178000.0
4114.0,9355.0,0.19183,6835180000.0
4096.0,9310.0,0.19037,6835182000.0
4101.0,9312.0,0.19109,6835184000.0
4094.0,9311.0,0.19003,6835186000.0
4088.0,9354.0,0.18785,6835188000.0
4074.0,9363.0,0.18543,6835190000.0
4084.0,9350.0,0.18735,6835192000.0
4066.0,9358.0,0.18434,6835194000.0
4060.0,9383.0,0.18271,6835196000.0
4054.0,9424.0,0.18065,6835198000.0
4059.0,9410.0,0.1818,6835200000.0
4041.0,9419.0,0.17881,6835202000.0
4009.0,9424.0,0.17379,6835204000.0
4034.0,9393.0,0.17845,6835206000.0
4016.0,9392.0,0.17571,6835208000.0
4017.0,9412.0,0.17533,6835210000.0
3998.0,9400.0,0.17274,6835212000.0
4031.0,9387.0,0.17815,6835214000.0
4005.0,9439.0,0.17278,6835216000.0
3998.0,9452.0,0.17138,6835218000.0
3984.0,9440.0,0.16956,6835220000.0
3976.0,9387.0,0.16971,6835222000.0
3964.0,9406.0,0.16738,6835224000.0
3942.0,9457.0,0.16274,6835226000.0
3944.0,9476.0,0.16258,6835228000.0
3927.0,9469.0,0.16018,6835230000.0
3930.0,9438.0,0.16139,6835232000.0
3917.0,9443.0,0.15929,6835234000.0
3927.0,9406.0,0.16172,6835236000.0
3906.0,9453.0,0.15738,6835238000.0
3902.0,9418.0,0.15761,6835240000.0
3860.0,9396.0,0.1517,6835242000.0
3865.0,9427.0,0.15175,6835244000.0
3839.0,9439.0,0.14751,6835246000.0
3854.0,9439.0,0.14979,6835248000.0
3840.0,9445.0,0.14753,6835250000.0
3812.0,9465.0,0.14284,6835252000.0
3811.0,9405.0,0.14399,6835254000.0
3818.0,9448.0,0.14412,6835256000.0
3800.0,9371.0,0.14305,6835258000.0
3791.0,9427.0,0.14046,6835260000.0
3747.0,9376.0,0.1348,6835262000.0
3773.0,9362.0,0.13909,6835264000.0
3760.0,9401.0,0.13627,6835266000.0
3745.0,9440.0,0.13318,6835268000.0
3728.0,9438.0,0.13063,6835270000.0
3708.0,9386.0,0.12861,6835272000.0
3704.0,9376.0,0.12819,6835274000.0
3691.0,9382.0,0.12607,6835276000.0
3676.0,9359.0,0.12421,6835278000.0
3689.0,9314.0,0.12709,6835280000.0
3676.0,9329.0,0.12479,6835282000.0
3657.0,9298.0,0.12243,6835284000.0
3683.0,9326.0,0.12593,6835286000.0
