sum_1,sum_2,norm,scan
3984.0,9582.0,0.16597,6835010000.0
3930.0,9516.0,0.15949,6835012000.0
3938.0,9565.0,0.15952,6835014000.0
3959.0,9537.0,0.16334,6835016000.0
3981.0,9531.0,0.16679,6835018000.0
3960.0,9530.0,0.16366,6835020000.0
3957.0,9550.0,0.16272,6835022000.0
3969.0,9512.0,0.16546,6835024000.0
3978.0,9547.0,0.16594,6835026000.0
3975.0,9495.0,0.16679,6835028000.0
3955.0,9526.0,0.16301,6835030000.0
3980.0,9524.0,0.16682,6835032000.0
3955.0,9539.0,0.16269,6835034000.0
3960.0,9463.0,0.16533,6835036000.0
3973.0,9514.0,0.16601,6835038000.0
3993.0,9524.0,0.16877,6835040000.0
3984.0,9525.0,0.16739,6835042000.0
3979.0,9499.0,0.1673,6835044000.0
3999.0,9495.0,0.17042,6835046000.0
3990.0,9504.0,0.16883,6835048000.0
3973.0,9465.0,0.16725,6835050000.0
3983.0,9495.0,0.168,6835052000.0
3987.0,9502.0,0.16843,6835054000.0
3975.0,9514.0,0.16632,6835056000.0
3983.0,9478.0,0.16843,6835058000.0
3995.0,9512.0,0.16938,6835060000.0
3993.0,9495.0,0.16951,6835062000.0
4004.0,9510.0,0.17078,6835064000.0
4016.0,9494.0,0.17301,6835066000.0
4054.0,9540.0,0.17751,6835068000.0
4072.0,9511.0,0.181,6835070000.0
4036.0,9541.0,0.17479,6835072000.0
4046.0,9499.0,0.1774,6835074000.0
4028.0,9524.0,0.17403,6835076000.0
4070.0,9563.0,0.17929,6835078000.0
4054.0,9549.0,0.17727,6835080000.0
4075.0,9517.0,0.18128,6835082000.0
4082.0,9554.0,0.18133,6835084000.0
4083.0,9566.0,0.18115,6835086000.0
4084.0,9521.0,0.18253,6835088000.0
4094.0,9525.0,0.18392,6835090000.0
4092.0,9535.0,0.18335,6835092000.0
4130.0,9564.0,0.18823,6835094000.0
4125.0,9550.0,0.18787,6835096000.0
4104.0,9528.0,0.18534,6835098000.0
4111.0,9485.0,0.1876,6835100000.0
4125.0,9554.0,0.18776,6835102000.0
4144.0,9523.0,0.19149,6835104000.0
4112.0,9533.0,0.1864,6835106000.0
4136.0,9538.0,0.18986,6835108000.0
4127.0,9560.0,0.18789,6835110000.0
4119.0,9578.0,0.1862,6835112000.0
4135.0,9562.0,0.18903,6835114000.0
4147.0,9560.0,0.19088,6835116000.0
