sum_1,sum_2,norm,scan
4260.0,9884.0,0.19818,6835010000.0
4255.0,9827.0,0.19908,6835012000.0
4207.0,9812.0,0.1926,6835014000.0
4220.0,9841.0,0.19366,6835016000.0
4232.0,9801.0,0.19651,6835018000.0
4255.0,9848.0,0.19848,6835020000.0
4239.0,9768.0,0.19846,6835022000.0
4247.0,9743.0,0.20035,6835024000.0
4252.0,9743.0,0.20108,6835026000.0
4227.0,9756.0,0.19707,6835028000.0
4237.0,9731.0,0.19924,6835030000.0
4224.0,9698.0,0.1983,6835032000.0
4250.0,9731.0,0.20114,6835034000.0
4252.0,9757.0,0.20067,6835036000.0
4250.0,9721.0,0.20143,6835038000.0
4262.0,9736.0,0.20274,6835040000.0
4266.0,9735.0,0.20335,6835042000.0
4273.0,9720.0,0.20482,6835044000.0
4271.0,9754.0,0.20352,6835046000.0
4264.0,9744.0,0.20279,6835048000.0
4266.0,9759.0,0.20264,6835050000.0
4276.0,9786.0,0.2033,6835052000.0
4308.0,9769.0,0.20844,6835054000.0
4269.0,9705.0,0.20468,6835056000.0
4279.0,9673.0,0.20711,6835058000.0
4268.0,9693.0,0.2049,6835060000.0
4290.0,9723.0,0.20721,6835062000.0
4280.0,9675.0,0.2072,6835064000.0
4275.0,9647.0,0.20732,6835066000.0
4302.0,9688.0,0.21003,6835068000.0
4288.0,9665.0,0.20868,6835070000.0
4296.0,9662.0,0.20995,6835072000.0
4285.0,9665.0,0.20824,6835074000.0
4310.0,9643.0,0.21261,6835076000.0
4321.0,9663.0,0.2136,6835078000.0
4320.0,9659.0,0.21358,6835080000.0
4340.0,9639.0,0.21717,6835082000.0
4353.0,9684.0,0.21764,6835084000.0
4345.0,9703.0,0.21586,6835086000.0
4314.0,9673.0,0.21226,6835088000.0
4318.0,9653.0,0.21347,6835090000.0
4352.0,9697.0,0.21708,6835092000.0
4329.0,9709.0,0.21334,6835094000.0
4333.0,9693.0,0.21442,6835096000.0
4353.0,9697.0,0.21723,6835098000.0
4378.0,9728.0,0.21989,6835100000.0
4343.0,9750.0,0.2141,6835102000.0
4400.0,9748.0,0.22245,6835104000.0
4377.0,9724.0,0.21987,6835106000.0
4379.0,9780.0,0.21838,6835108000.0
4411.0,9820.0,0.22173,6835110000.0
4431.0,9752.0,0.22682,6835112000.0
4419.0,9782.0,0.2241,6835114000.0
4449.0,9793.0,0.22808,6835116000.0
4441.0,9786.0,0.22715,6835118000.0
4431.0,9792.0,0.22551,6835120000.0
4455.0,9791.0,0.22901,6835122000.0
4462.0,9762.0,0.23099,6835124000.0
4482.0,9768.0,0.23369,6835126000.0
4490.0,9803.0,0.23367,6835128000.0
4467.0,9726.0,0.23293,6835130000.0
4458.0,9780.0,0.22981,6835132000.0
4470.0,9808.0,0.23061,6835134000.0
4467.0,9760.0,0.23179,6835136000.0
4479.0,9802.0,0.23211,6835138000.0
4513.0,9830.0,0.23606,6835140000.0
4493.0,9810.0,0.23386,6835142000.0
4494.0,9805.0,0.23417,6835144000.0
4487.0,9789.0,0.2337,6835146000.0
4513.0,9748.0,0.23888,6835148000.0
4507.0,9734.0,0.23849,6835150000.0
4502.0,9721.0,0.23821,6835152000.0
4486.0,9740.0,0.23523,6835154000.0
4485.0,9678.0,0.23722,6835156000.0
4508.0,9697.0,0.23993,6835158000.0
4489.0,9712.0,0.23663,6835160000.0
4505.0,9750.0,0.23765,6835162000.0
4509.0,9728.0,0.23899,6835164000.0
4517.0,9736.0,0.23988,6835166000.0
4488.0,9732.0,0.23579,6835168000.0
4515.0,9722.0,0.24008,6835170000.0
4488.0,9740.0,0.23552,6835172000.0
4484.0,9754.0,0.23446,6835174000.0
4513.0,9773.0,0.23801,6835176000.0
4507.0,9763.0,0.23749,6835178000.0
4507.0,9745.0,0.23811,6835180000.0
4500.0,9767.0,0.23633,6835182000.0
4481.0,9725.0,0.23501,6835184000.0
4508.0,9740.0,0.23843,6835186000.0
4509.0,9760.0,0.23788,6835188000.0
4484.0,9729.0,0.23531,6835190000.0
4459.0,9735.0,0.23146,6835192000.0
4470.0,9691.0,0.23457,6835194000.0
4466.0,9777.0,0.23107,6835196000.0
4450.0,9716.0,0.23079,6835198000.0
4430.0,9724.0,0.2276,6835200000.0
4437.0,9755.0,0.2276,6835202000.0
4463.0,9769.0,0.2309,6835204000.0
4430.0,9758.0,0.22648,6835206000.0
4404.0,9717.0,0.22404,6835208000.0
4435.0,9650.0,0.23083,6835210000.0
4437.0,9723.0,0.22866,6835212000.0
4422.0,9677.0,0.228,6835214000.0
4437.0,9673.0,0.23034,6835216000.0
4415.0,9715.0,0.22571,6835218000.0
4370.0,9679.0,0.2203,6835220000.0
4380.0,9711.0,0.22073,6835222000.0
4392.0,9784.0,0.22013,6835224000.0
4388.0,9768.0,0.22006,6835226000.0
4370.0,9751.0,0.21799,6835228000.0
4394.0,9774.0,0.22074,6835230000.0
4372.0,9783.0,0.21727,6835232000.0
4376.0,9736.0,0.21934,6835234000.0
4387.0,9702.0,0.22204,6835236000.0
4376.0,9769.0,0.21829,6835238000.0
4366.0,9719.0,0.21843,6835240000.0
4339.0,9750.0,0.21352,6835242000.0
4343.0,9725.0,0.21488,6835244000.0
4335.0,9735.0,0.2134,6835246000.0
4315.0,9748.0,0.21009,6835248000.0
4293.0,9775.0,0.20608,6835250000.0
4304.0,9725.0,0.20919,6835252000.0
4363.0,9784.0,0.21594,6835254000.0
4328.0,9760.0,0.21161,6835256000.0
4331.0,9768.0,0.2118,6835258000.0
4293.0,9742.0,0.20707,6835260000.0
4311.0,9797.0,0.20803,6835262000.0
4316.0,9767.0,0.20966,6835264000.0
4301.0,9799.0,0.20652,6835266000.0
4263.0,9789.0,0.20133,6835268000.0
4301.0,9785.0,0.20694,6835270000.0
4266.0,9807.0,0.20124,6835272000.0
4280.0,9805.0,0.20332,6835274000.0
4279.0,9799.0,0.20335,6835276000.0
4249.0,9760.0,0.20015,6835278000.0
4270.0,9843.0,0.20077,6835280000.0
4256.0,9866.0,0.19811,6835282000.0
4242.0,9772.0,0.19878,6835284000.0
4237.0,9780.0,0.19783,6835286000.0
4223.0,9762.0,0.19631,6835288000.0
4261.0,9848.0,0.19934,6835290000.0
4242.0,9772.0,0.19878,6835292000.0
4244.0,9736.0,0.20012,6835294000.0
4232.0,9743.0,0.19817,6835296000.0
4240.0,9852.0,0.19622,6835298000.0
4255.0,9731.0,0.20187,6835300000.0
4228.0,9781.0,0.1965,6835302000.0
4193.0,9725.0,0.193,6835304000.0
4192.0,9703.0,0.19347,6835306000.0
4198.0,9793.0,0.19182,6835308000.0
4185.0,9800.0,0.18975,6835310000.0
4195.0,9807.0,0.191,6835312000.0
