sum_1,sum_2,norm,scan
3081.0,9545.0,0.03161,6835010000.0
3084.0,9452.0,0.03251,6835012000.0
3079.0,9451.0,0.03176,6835014000.0
3086.0,9439.0,0.03288,6835016000.0
3080.0,9393.0,0.03219,6835018000.0
3070.0,9387.0,0.03069,6835020000.0
3088.0,9361.0,0.03358,6835022000.0
3078.0,9408.0,0.03181,6835024000.0
3091.0,9414.0,0.03377,6835026000.0
3083.0,9377.0,0.03273,6835028000.0
3088.0,9377.0,0.0335,6835030000.0
3092.0,9364.0,0.03419,6835032000.0
3102.0,9369.0,0.0357,6835034000.0
3099.0,9354.0,0.03532,6835036000.0
3105.0,9361.0,0.0362,6835038000.0
3105.0,9332.0,0.03637,6835040000.0
3112.0,9313.0,0.03756,6835042000.0
3113.0,9361.0,0.03744,6835044000.0
3100.0,9311.0,0.03571,6835046000.0
3121.0,9372.0,0.0386,6835048000.0
3126.0,9346.0,0.03953,6835050000.0
3120.0,9375.0,0.03843,6835052000.0
3138.0,9364.0,0.04127,6835054000.0
3148.0,9352.0,0.04289,6835056000.0
3162.0,9318.0,0.04529,6835058000.0
3160.0,9341.0,0.04482,6835060000.0
3137.0,9331.0,0.04132,6835062000.0
3168.0,9318.0,0.04622,6835064000.0
3163.0,9313.0,0.04548,6835066000.0
3192.0,9360.0,0.04961,6835068000.0
3194.0,9298.0,0.0504,6835070000.0
3177.0,9328.0,0.04754,6835072000.0
3214.0,9317.0,0.05336,6835074000.0
3225.0,9349.0,0.05479,6835076000.0
3224.0,9318.0,0.0549,6835078000.0
3204.0,9349.0,0.05155,6835080000.0
3234.0,9351.0,0.05616,6835082000.0
3253.0,9319.0,0.05939,6835084000.0
3253.0,9315.0,0.05943,6835086000.0
3277.0,9312.0,0.06318,6835088000.0
3281.0,9309.0,0.06383,6835090000.0
3283.0,9292.0,0.06431,6835092000.0
3289.0,9346.0,0.0647,6835094000.0
3290.0,9312.0,0.0652,6835096000.0
3301.0,9309.0,0.06694,6835098000.0
3314.0,9315.0,0.06889,6835100000.0
3326.0,9302.0,0.0709,6835102000.0
3322.0,9327.0,0.07,6835104000.0
3328.0,9339.0,0.0708,6835106000.0
3347.0,9328.0,0.07386,6835108000.0
3343.0,9325.0,0.07328,6835110000.0
3358.0,9317.0,0.07569,6835112000.0
3361.0,9353.0,0.07574,6835114000.0
3394.0,9354.0,0.08081,6835116000.0
3398.0,9295.0,0.08218,6835118000.0
3405.0,9340.0,0.08269,6835120000.0
3406.0,9293.0,0.08345,6835122000.0
3398.0,9317.0,0.0819,6835124000.0
3409.0,9324.0,0.08351,6835126000.0
3411.0,9303.0,0.0841,6835128000.0
3419.0,9287.0,0.08555,6835130000.0
