sum_1,sum_2,norm,scan
3007.0,9204.0,0.02163,6835010000.0
3001.0,9185.0,0.02074,6835012000.0
2999.0,9195.0,0.0204,6835014000.0
3008.0,9258.0,0.0216,6835016000.0
3009.0,9189.0,0.022,6835018000.0
2999.0,9201.0,0.02038,6835020000.0
3007.0,9205.0,0.02163,6835022000.0
3029.0,9180.0,0.0252,6835024000.0
3015.0,9226.0,0.02281,6835026000.0
3029.0,9207.0,0.02509,6835028000.0
3031.0,9172.0,0.02555,6835030000.0
3030.0,9199.0,0.02528,6835032000.0
3037.0,9218.0,0.02631,6835034000.0
3029.0,9238.0,0.02497,6835036000.0
3044.0,9250.0,0.02727,6835038000.0
3036.0,9204.0,0.02621,6835040000.0
3047.0,9229.0,0.02783,6835042000.0
3070.0,9213.0,0.03153,6835044000.0
3071.0,9207.0,0.03172,6835046000.0
3075.0,9224.0,0.03226,6835048000.0
3054.0,9265.0,0.02877,6835050000.0
3077.0,9260.0,0.03239,6835052000.0
3081.0,9237.0,0.03314,6835054000.0
3079.0,9217.0,0.03293,6835056000.0
3085.0,9244.0,0.03373,6835058000.0
3096.0,9204.0,0.03568,6835060000.0
3086.0,9206.0,0.03409,6835062000.0
3124.0,9242.0,0.03986,6835064000.0
3114.0,9220.0,0.03843,6835066000.0
3124.0,9210.0,0.04006,6835068000.0
3142.0,9171.0,0.04317,6835070000.0
3145.0,9182.0,0.04357,6835072000.0
3146.0,9169.0,0.04382,6835074000.0
3171.0,9183.0,0.04768,6835076000.0
3170.0,9199.0,0.0474,6835078000.0
3200.0,9191.0,0.05221,6835080000.0
3190.0,9208.0,0.05049,6835082000.0
3197.0,9237.0,0.05136,6835084000.0
3215.0,9178.0,0.05469,6835086000.0
3223.0,9217.0,0.05562,6835088000.0
3223.0,9182.0,0.05593,6835090000.0
3229.0,9149.0,0.05717,6835092000.0
3245.0,9170.0,0.05952,6835094000.0
3253.0,9181.0,0.06069,6835096000.0
3257.0,9182.0,0.06131,6835098000.0
3268.0,9200.0,0.06288,6835100000.0
3270.0,9159.0,0.0636,6835102000.0
3270.0,9146.0,0.06373,6835104000.0
3283.0,9169.0,0.06557,6835106000.0
3316.0,9159.0,0.07092,6835108000.0
3308.0,9170.0,0.06952,6835110000.0
3340.0,9183.0,0.07445,6835112000.0
3333.0,9182.0,0.07335,6835114000.0
3332.0,9137.0,0.07372,6835116000.0
3329.0,9154.0,0.07304,6835118000.0
3347.0,9137.0,0.07611,6835120000.0
3339.0,9131.0,0.07491,6835122000.0
3344.0,9180.0,0.07512,6835124000.0
3358.0,9173.0,0.07742,6835126000.0
3369.0,9165.0,0.07927,6835128000.0
3376.0,9153.0,0.08053,6835130000.0
3388.0,9192.0,0.08194,6835132000.0
3384.0,9155.0,0.08178,6835134000.0
3389.0,9154.0,0.08259,6835136000.0
3403.0,9158.0,0.08476,6835138000.0
3398.0,9174.0,0.08376,6835140000.0
3397.0,9169.0,0.08366,6835142000.0
3405.0,9186.0,0.08471,6835144000.0
3404.0,9174.0,0.08471,6835146000.0
3421.0,9187.0,0.08722,6835148000.0
3418.0,9183.0,0.08681,6835150000.0
3410.0,9196.0,0.08536,6835152000.0
3427.0,9189.0,0.08815,6835154000.0
3421.0,9207.0,0.08695,6835156000.0
3430.0,9237.0,0.08795,6835158000.0
3421.0,9214.0,0.08685,6835160000.0
3440.0,9224.0,0.08971,6835162000.0
3424.0,9241.0,0.08696,6835164000.0
3440.0,9259.0,0.08922,6835166000.0
3431.0,9216.0,0.0884,6835168000.0
3443.0,9223.0,0.09019,6835170000.0
3428.0,9252.0,0.08743,6835172000.0
3431.0,9265.0,0.08772,6835174000.0
3420.0,9254.0,0.08615,6835176000.0
3413.0,9254.0,0.08506,6835178000.0
3401.0,9268.0,0.08299,6835180000.0
3424.0,9248.0,0.08686,6835182000.0
3410.0,9151.0,0.08597,6835184000.0
3416.0,9271.0,0.0853,6835186000.0
3411.0,9270.0,0.08453,6835188000.0
3387.0,9225.0,0.08135,6835190000.0
3382.0,9260.0,0.08013,6835192000.0
3373.0,9256.0,0.07877,6835194000.0
3369.0,9276.0,0.0779,6835196000.0
3370.0,9275.0,0.07806,6835198000.0
3354.0,9234.0,0.07605,6835200000.0
3372.0,9238.0,0.07883,6835202000.0
3336.0,9263.0,0.07289,6835204000.0
3336.0,9228.0,0.07329,6835206000.0
3313.0,9278.0,0.06913,6835208000.0
3293.0,9256.0,0.06624,6835210000.0
3285.0,9215.0,0.06541,6835212000.0
3289.0,9254.0,0.06563,6835214000.0
3276.0,9274.0,0.0634,6835216000.0
3269.0,9253.0,0.06251,6835218000.0
3258.0,9302.0,0.06032,6835220000.0
3259.0,9258.0,0.0609,6835222000.0
3250.0,9263.0,0.05944,6835224000.0
3249.0,9209.0,0.05979,6835226000.0
3244.0,9271.0,0.05843,6835228000.0
3217.0,9281.0,0.05413,6835230000.0
3217.0,9272.0,0.0542,6835232000.0
3206.0,9232.0,0.05281,6835234000.0
3182.0,9238.0,0.04899,6835236000.0
3170.0,9236.0,0.04713,6835238000.0
3152.0,9264.0,0.0441,6835240000.0
