sum_1,sum_2,norm,scan
2988.0,9181.0,0.0187,6835010000.0
2992.0,9173.0,0.01936,6835012000.0
3013.0,9166.0,0.02271,6835014000.0
2999.0,9143.0,0.02056,6835016000.0
3012.0,9114.0,0.02274,6835018000.0
3002.0,9118.0,0.02113,6835020000.0
3009.0,9086.0,0.02236,6835022000.0
3022.0,9089.0,0.02444,6835024000.0
3039.0,9076.0,0.02723,6835026000.0
3041.0,9101.0,0.02744,6835028000.0
3037.0,9078.0,0.0269,6835030000.0
3058.0,9088.0,0.03023,6835032000.0
3036.0,9067.0,0.02679,6835034000.0
3072.0,9064.0,0.03261,6835036000.0
3070.0,9087.0,0.03217,6835038000.0
3085.0,9065.0,0.03471,6835040000.0
3077.0,9045.0,0.03352,6835042000.0
3073.0,9069.0,0.03275,6835044000.0
3095.0,9060.0,0.03635,6835046000.0
3077.0,9073.0,0.03337,6835048000.0
3083.0,9056.0,0.03443,6835050000.0
3100.0,9040.0,0.03728,6835052000.0
3098.0,9044.0,0.03693,6835054000.0
3114.0,9048.0,0.03949,6835056000.0
3117.0,9050.0,0.03997,6835058000.0
3130.0,9025.0,0.04224,6835060000.0
3140.0,9034.0,0.0438,6835062000.0
3163.0,9016.0,0.04767,6835064000.0
3164.0,9018.0,0.04782,6835066000.0
3185.0,9021.0,0.05121,6835068000.0
3209.0,9036.0,0.05498,6835070000.0
3204.0,8977.0,0.05469,6835072000.0
3218.0,9002.0,0.05675,6835074000.0
3239.0,9033.0,0.05987,6835076000.0
3248.0,8998.0,0.06168,6835078000.0
3276.0,9012.0,0.0661,6835080000.0
3274.0,9089.0,0.06496,6835082000.0
3308.0,9051.0,0.07086,6835084000.0
3311.0,9070.0,0.07113,6835086000.0
3340.0,9051.0,0.07604,6835088000.0
3321.0,9019.0,0.07335,6835090000.0
3367.0,9049.0,0.08043,6835092000.0
3374.0,9017.0,0.08199,6835094000.0
3391.0,8999.0,0.08501,6835096000.0
3402.0,9006.0,0.0867,6835098000.0
3403.0,9023.0,0.08662,6835100000.0
3421.0,9049.0,0.08917,6835102000.0
3454.0,9045.0,0.09457,6835104000.0
3468.0,9054.0,0.0967,6835106000.0
3486.0,9080.0,0.09919,6835108000.0
