sum_1,sum_2,norm,scan
3782.0,10451.0,0.1203,6835010000.0
3778.0,10450.0,0.11979,6835012000.0
3784.0,10392.0,0.12151,6835014000.0
3787.0,10425.0,0.12138,6835016000.0
3781.0,10392.0,0.12111,6835018000.0
3768.0,10391.0,0.1194,6835020000.0
3776.0,10326.0,0.12151,6835022000.0
3768.0,10289.0,0.12104,6835024000.0
3761.0,10310.0,0.11976,6835026000.0
3782.0,10293.0,0.12286,6835028000.0
3776.0,10262.0,0.12256,6835030000.0
3761.0,10267.0,0.12045,6835032000.0
3755.0,10285.0,0.11935,6835034000.0
3784.0,10267.0,0.12356,6835036000.0
3796.0,10308.0,0.1245,6835038000.0
3800.0,10315.0,0.12492,6835040000.0
3804.0,10320.0,0.12537,6835042000.0
3806.0,10324.0,0.12557,6835044000.0
3791.0,10320.0,0.12362,6835046000.0
3800.0,10295.0,0.12525,6835048000.0
3816.0,10340.0,0.12664,6835050000.0
3830.0,10326.0,0.12876,6835052000.0
3818.0,10341.0,0.12689,6835054000.0
3802.0,10262.0,0.12608,6835056000.0
3805.0,10328.0,0.12537,6835058000.0
3824.0,10346.0,0.12761,6835060000.0
3831.0,10340.0,0.12865,6835062000.0
3843.0,10339.0,0.13027,6835064000.0
3836.0,10337.0,0.12937,6835066000.0
3862.0,10350.0,0.13262,6835068000.0
3838.0,10355.0,0.12933,6835070000.0
3872.0,10406.0,0.13296,6835072000.0
3862.0,10334.0,0.1329,6835074000.0
3888.0,10359.0,0.13593,6835076000.0
3873.0,10310.0,0.13481,6835078000.0
3901.0,10311.0,0.13856,6835080000.0
3898.0,10358.0,0.13729,6835082000.0
3897.0,10268.0,0.13882,6835084000.0
3905.0,10237.0,0.14049,6835086000.0
3898.0,10320.0,0.13799,6835088000.0
3935.0,10276.0,0.1438,6835090000.0
3918.0,10287.0,0.1413,6835092000.0
3917.0,10337.0,0.14022,6835094000.0
3925.0,10292.0,0.14214,6835096000.0
3938.0,10308.0,0.14359,6835098000.0
3928.0,10244.0,0.14348,6835100000.0
3938.0,10274.0,0.14425,6835102000.0
3963.0,10296.0,0.14719,6835104000.0
3968.0,10316.0,0.14746,6835106000.0
3998.0,10326.0,0.15129,6835108000.0
3998.0,10323.0,0.15135,6835110000.0
4004.0,10337.0,0.15187,6835112000.0
3989.0,10340.0,0.1498,6835114000.0
4012.0,10291.0,0.15389,6835116000.0
4026.0,10303.0,0.15552,6835118000.0
4002.0,10279.0,0.15279,6835120000.0
4023.0,10341.0,0.15433,6835122000.0
4027.0,10358.0,0.15451,6835124000.0
4005.0,10358.0,0.15158,6835126000.0
4062.0,10335.0,0.15968,6835128000.0
4046.0,10314.0,0.15798,6835130000.0
4046.0,10340.0,0.15743,6835132000.0
4063.0,10325.0,0.16003,6835134000.0
4106.0,10307.0,0.1662,6835136000.0
4093.0,10351.0,0.16348,6835138000.0
4087.0,10338.0,0.16296,6835140000.0
4088.0,10304.0,0.16384,6835142000.0
4111.0,10347.0,0.16598,6835144000.0
4100.0,10309.0,0.16534,6835146000.0
4119.0,10312.0,0.16783,6835148000.0
4112.0,10326.0,0.16658,6835150000.0
4121.0,10278.0,0.16887,6835152000.0
4110.0,10290.0,0.16712,6835154000.0
4124.0,10311.0,0.16853,6835156000.0
4109.0,10338.0,0.16591,6835158000.0
4116.0,10278.0,0.1682,6835160000.0
4098.0,10286.0,0.16559,6835162000.0
4110.0,10264.0,0.1677,6835164000.0
4128.0,10302.0,0.16927,6835166000.0
4099.0,10279.0,0.16588,6835168000.0
4106.0,10258.0,0.1673,6835170000.0
4094.0,10307.0,0.16458,6835172000.0
4110.0,10280.0,0.16734,6835174000.0
4106.0,10299.0,0.16638,6835176000.0
