sum_1,sum_2,norm,scan
2948.0,9094.0,0.01253,6835010000.0
2957.0,9068.0,0.01404,6835012000.0
2951.0,9058.0,0.01309,6835014000.0
2952.0,9040.0,0.01329,6835016000.0
2965.0,9026.0,0.01543,6835018000.0
2974.0,8992.0,0.01699,6835020000.0
2980.0,8998.0,0.01795,6835022000.0
2950.0,9035.0,0.01298,6835024000.0
2980.0,8971.0,0.01803,6835026000.0
2978.0,8990.0,0.01765,6835028000.0
2993.0,8960.0,0.0202,6835030000.0
2993.0,8969.0,0.02017,6835032000.0
3007.0,8934.0,0.02259,6835034000.0
3015.0,8966.0,0.02379,6835036000.0
3014.0,8935.0,0.02374,6835038000.0
3012.0,8905.0,0.02353,6835040000.0
3038.0,8981.0,0.02749,6835042000.0
3041.0,8907.0,0.02833,6835044000.0
3044.0,8923.0,0.02875,6835046000.0
3042.0,8929.0,0.02839,6835048000.0
3029.0,8794.0,0.02684,6835050000.0
3046.0,8958.0,0.02891,6835052000.0
3062.0,8918.0,0.03175,6835054000.0
3072.0,8922.0,0.03338,6835056000.0
3080.0,8925.0,0.03468,6835058000.0
3088.0,8923.0,0.03602,6835060000.0
3089.0,8895.0,0.03635,6835062000.0
3103.0,8904.0,0.03861,6835064000.0
3115.0,8913.0,0.04054,6835066000.0
3121.0,8911.0,0.04155,6835068000.0
3144.0,8909.0,0.04537,6835070000.0
3149.0,8822.0,0.04688,6835072000.0
3171.0,8904.0,0.04988,6835074000.0
3179.0,8893.0,0.0513,6835076000.0
3194.0,8932.0,0.05345,6835078000.0
3176.0,8890.0,0.05083,6835080000.0
3222.0,8890.0,0.05847,6835082000.0
3231.0,8885.0,0.06002,6835084000.0
3218.0,8789.0,0.05879,6835086000.0
3256.0,8922.0,0.06378,6835088000.0
3269.0,8899.0,0.06618,6835090000.0
3301.0,8956.0,0.07082,6835092000.0
3305.0,8952.0,0.07152,6835094000.0
3329.0,8932.0,0.07572,6835096000.0
3345.0,8942.0,0.07823,6835098000.0
3354.0,8941.0,0.07972,6835100000.0
3367.0,8966.0,0.08153,6835102000.0
3383.0,8970.0,0.0841,6835104000.0
3379.0,8944.0,0.0838,6835106000.0
3374.0,8789.0,0.08515,6835108000.0
3419.0,8911.0,0.09088,6835110000.0
3431.0,8942.0,0.09239,6835112000.0
3441.0,8952.0,0.09388,6835114000.0
3447.0,8940.0,0.09506,6835116000.0
3473.0,8912.0,0.0998,6835118000.0
3476.0,8903.0,0.10045,6835120000.0
3467.0,8947.0,0.09824,6835122000.0
3497.0,8957.0,0.10301,6835124000.0
3510.0,8925.0,0.1057,6835126000.0
3531.0,8977.0,0.10824,6835128000.0
3531.0,8936.0,0.10897,6835130000.0
3533.0,8957.0,0.10892,6835132000.0
3542.0,8935.0,0.1108,6835134000.0
3560.0,8925.0,0.11396,6835136000.0
3556.0,8895.0,0.11386,6835138000.0
3551.0,8916.0,0.11264,6835140000.0
3564.0,8895.0,0.11519,6835142000.0
3563.0,8917.0,0.1146,6835144000.0
3576.0,8916.0,0.11677,6835146000.0
3592.0,8902.0,0.11969,6835148000.0
3601.0,8931.0,0.12061,6835150000.0
3603.0,8862.0,0.12233,6835152000.0
3583.0,8849.0,0.11925,6835154000.0
3580.0,8858.0,0.11857,6835156000.0
3612.0,8858.0,0.12391,6835158000.0
3621.0,8958.0,0.12336,6835160000.0
3589.0,8997.0,0.11735,6835162000.0
3604.0,8962.0,0.12049,6835164000.0
3614.0,8852.0,0.12437,6835166000.0
3601.0,8953.0,0.12017,6835168000.0
3599.0,8873.0,0.12144,6835170000.0
3586.0,8954.0,0.11769,6835172000.0
3610.0,8976.0,0.12119,6835174000.0
3612.0,8955.0,0.12194,6835176000.0
3602.0,8931.0,0.12077,6835178000.0
3567.0,8830.0,0.11695,6835180000.0
3566.0,9007.0,0.11341,6835182000.0
3584.0,8998.0,0.11651,6835184000.0
3548.0,8935.0,0.11179,6835186000.0
3536.0,8872.0,0.11096,6835188000.0
3509.0,8867.0,0.10655,6835190000.0
3542.0,8954.0,0.11045,6835192000.0
3533.0,8982.0,0.10848,6835194000.0
3517.0,8992.0,0.10568,6835196000.0
3482.0,8897.0,0.10154,6835198000.0
3498.0,9008.0,0.10231,6835200000.0
3459.0,8866.0,0.09823,6835202000.0
3460.0,8899.0,0.09786,6835204000.0
3453.0,8980.0,0.09542,6835206000.0
3415.0,8865.0,0.09091,6835208000.0
3425.0,9038.0,0.08998,6835210000.0
3420.0,8879.0,0.09153,6835212000.0
3381.0,8887.0,0.08493,6835214000.0
3371.0,8965.0,0.0822,6835216000.0
3349.0,8937.0,0.07895,6835218000.0
3360.0,8997.0,0.07997,6835220000.0
3349.0,8972.0,0.0785,6835222000.0
3325.0,8961.0,0.0747,6835224000.0
3282.0,8943.0,0.06784,6835226000.0
3306.0,8983.0,0.07132,6835228000.0
3266.0,8867.0,0.06603,6835230000.0
3244.0,8812.0,0.06294,6835232000.0
3231.0,8954.0,0.05934,6835234000.0
3231.0,8980.0,0.05908,6835236000.0
3233.0,8955.0,0.05965,6835238000.0
