sum_1,sum_2,norm,scan
3131.0,9931.0,0.03696,6835010000.0
3142.0,9863.0,0.0389,6835012000.0
3155.0,9867.0,0.04073,6835014000.0
3161.0,9808.0,0.04194,6835016000.0
3173.0,9851.0,0.0434,6835018000.0
3167.0,9871.0,0.04242,6835020000.0
3177.0,9889.0,0.04374,6835022000.0
3175.0,9875.0,0.04354,6835024000.0
3183.0,9855.0,0.04481,6835026000.0
3190.0,9889.0,0.04559,6835028000.0
3181.0,9897.0,0.04426,6835030000.0
3206.0,9898.0,0.04781,6835032000.0
3200.0,9850.0,0.04728,6835034000.0
3228.0,9930.0,0.05071,6835036000.0
3235.0,9884.0,0.05204,6835038000.0
3211.0,9877.0,0.04867,6835040000.0
3220.0,9855.0,0.05011,6835042000.0
3235.0,9876.0,0.0521,6835044000.0
3249.0,9859.0,0.05423,6835046000.0
3230.0,9852.0,0.05156,6835048000.0
3245.0,9861.0,0.05364,6835050000.0
3256.0,9869.0,0.05515,6835052000.0
3273.0,9860.0,0.05765,6835054000.0
3295.0,9882.0,0.06061,6835056000.0
3266.0,9896.0,0.05636,6835058000.0
3324.0,9876.0,0.0648,6835060000.0
3326.0,9884.0,0.06501,6835062000.0
3319.0,9903.0,0.06384,6835064000.0
3338.0,9896.0,0.06661,6835066000.0
3354.0,9854.0,0.0693,6835068000.0
3389.0,9875.0,0.07409,6835070000.0
3379.0,9844.0,0.07299,6835072000.0
3406.0,9850.0,0.07679,6835074000.0
3403.0,9870.0,0.07614,6835076000.0
3403.0,9869.0,0.07615,6835078000.0
3413.0,9849.0,0.0778,6835080000.0
3441.0,9801.0,0.08238,6835082000.0
3464.0,9853.0,0.08506,6835084000.0
3473.0,9831.0,0.08663,6835086000.0
3496.0,9880.0,0.0893,6835088000.0
3496.0,9833.0,0.0899,6835090000.0
3507.0,9821.0,0.09164,6835092000.0
3553.0,9857.0,0.09775,6835094000.0
3553.0,9823.0,0.09823,6835096000.0
3553.0,9851.0,0.09784,6835098000.0
3581.0,9833.0,0.10211,6835100000.0
3577.0,9826.0,0.10164,6835102000.0
3611.0,9889.0,0.10557,6835104000.0
3606.0,9876.0,0.10505,6835106000.0
3652.0,9885.0,0.11148,6835108000.0
3647.0,9861.0,0.11114,6835110000.0
3655.0,9875.0,0.11206,6835112000.0
3695.0,9910.0,0.11719,6835114000.0
3701.0,9885.0,0.11846,6835116000.0
3713.0,9908.0,0.11978,6835118000.0
3731.0,9897.0,0.12253,6835120000.0
