sum_1,sum_2,norm,scan
3746.0,10262.0,0.11851,6835010000.0
3736.0,10261.0,0.11717,6835012000.0
3755.0,10263.0,0.11971,6835014000.0
3743.0,10228.0,0.11865,6835016000.0
3753.0,10237.0,0.11986,6835018000.0
3763.0,10192.0,0.12196,6835020000.0
3767.0,10205.0,0.12229,6835022000.0
3768.0,10230.0,0.12201,6835024000.0
3773.0,10242.0,0.12249,6835026000.0
3781.0,10204.0,0.12422,6835028000.0
3786.0,10144.0,0.12593,6835030000.0
3779.0,10169.0,0.12454,6835032000.0
3789.0,10174.0,0.12582,6835034000.0
3778.0,10166.0,0.12445,6835036000.0
3809.0,10156.0,0.12888,6835038000.0
3806.0,10100.0,0.12946,6835040000.0
3801.0,10161.0,0.12769,6835042000.0
3805.0,10190.0,0.12773,6835044000.0
3792.0,10141.0,0.12681,6835046000.0
3819.0,10146.0,0.13043,6835048000.0
3815.0,10174.0,0.12938,6835050000.0
3810.0,10123.0,0.1296,6835052000.0
3836.0,10100.0,0.13361,6835054000.0
3843.0,10101.0,0.13456,6835056000.0
3832.0,10114.0,0.1328,6835058000.0
3842.0,10100.0,0.13444,6835060000.0
3848.0,10140.0,0.13453,6835062000.0
3844.0,10157.0,0.13366,6835064000.0
3859.0,10095.0,0.13689,6835066000.0
3881.0,10130.0,0.13926,6835068000.0
3889.0,10078.0,0.14137,6835070000.0
3877.0,10063.0,0.14,6835072000.0
3880.0,10073.0,0.14022,6835074000.0
3882.0,10072.0,0.14052,6835076000.0
3869.0,10050.0,0.13914,6835078000.0
3915.0,10060.0,0.14534,6835080000.0
3908.0,10089.0,0.14379,6835082000.0
3889.0,10064.0,0.14165,6835084000.0
3904.0,10042.0,0.14417,6835086000.0
3926.0,10099.0,0.14608,6835088000.0
3928.0,10089.0,0.14656,6835090000.0
3920.0,10023.0,0.14679,6835092000.0
3915.0,10054.0,0.14546,6835094000.0
3931.0,10036.0,0.14806,6835096000.0
3944.0,10086.0,0.14884,6835098000.0
3953.0,10056.0,0.15071,6835100000.0
3966.0,10104.0,0.15151,6835102000.0
3998.0,10121.0,0.15556,6835104000.0
3991.0,10079.0,0.1555,6835106000.0
3982.0,10087.0,0.15408,6835108000.0
4018.0,10107.0,0.15863,6835110000.0
3996.0,10139.0,0.1549,6835112000.0
4032.0,10160.0,0.1594,6835114000.0
4029.0,10166.0,0.15885,6835116000.0
4044.0,10190.0,0.16038,6835118000.0
4031.0,10109.0,0.16038,6835120000.0
4063.0,10183.0,0.16313,6835122000.0
4054.0,10195.0,0.16164,6835124000.0
4069.0,10185.0,0.16391,6835126000.0
4079.0,10184.0,0.1653,6835128000.0
4091.0,10183.0,0.16696,6835130000.0
4115.0,10234.0,0.16907,6835132000.0
4111.0,10186.0,0.16963,6835134000.0
4107.0,10208.0,0.16857,6835136000.0
4128.0,10187.0,0.17193,6835138000.0
4107.0,10149.0,0.16994,6835140000.0
4128.0,10219.0,0.17118,6835142000.0
4150.0,10192.0,0.17482,6835144000.0
4159.0,10183.0,0.17626,6835146000.0
4173.0,10225.0,0.17716,6835148000.0
4126.0,10198.0,0.1714,6835150000.0
4143.0,10254.0,0.1724,6835152000.0
4150.0,10258.0,0.17325,6835154000.0
4159.0,10248.0,0.17471,6835156000.0
4167.0,10225.0,0.17634,6835158000.0
4185.0,10257.0,0.17802,6835160000.0
4172.0,10281.0,0.17568,6835162000.0
4181.0,10218.0,0.17842,6835164000.0
4145.0,10219.0,0.17349,6835166000.0
4165.0,10257.0,0.17531,6835168000.0
4161.0,10233.0,0.17534,6835170000.0
4183.0,10234.0,0.1783,6835172000.0
4154.0,10286.0,0.17314,6835174000.0
4170.0,10262.0,0.17587,6835176000.0
4170.0,10254.0,0.17606,6835178000.0
4144.0,10232.0,0.17305,6835180000.0
4164.0,10260.0,0.1751,6835182000.0
4156.0,10253.0,0.17418,6835184000.0
4166.0,10237.0,0.17592,6835186000.0
4155.0,10283.0,0.17334,6835188000.0
4146.0,10288.0,0.17201,6835190000.0
4143.0,10265.0,0.17214,6835192000.0
4158.0,10351.0,0.17217,6835194000.0
4177.0,10338.0,0.17501,6835196000.0
4139.0,10300.0,0.17079,6835198000.0
4111.0,10298.0,0.16707,6835200000.0
4121.0,10287.0,0.16867,6835202000.0
4094.0,10261.0,0.16561,6835204000.0
4100.0,10257.0,0.16651,6835206000.0
4087.0,10283.0,0.16417,6835208000.0
4093.0,10257.0,0.16556,6835210000.0
4099.0,10323.0,0.1649,6835212000.0
4081.0,10332.0,0.16229,6835214000.0
4045.0,10312.0,0.15789,6835216000.0
4047.0,10327.0,0.15784,6835218000.0
4041.0,10290.0,0.15782,6835220000.0
4058.0,10295.0,0.16,6835222000.0
4021.0,10302.0,0.15487,6835224000.0
4014.0,10305.0,0.15387,6835226000.0
4012.0,10260.0,0.15453,6835228000.0
4040.0,10325.0,0.15694,6835230000.0
4028.0,10251.0,0.15689,6835232000.0
3999.0,10271.0,0.15255,6835234000.0
