sum_1,sum_2,norm,scan
2954.0,9675.0,0.01234,6835010000.0
2962.0,9694.0,0.01348,6835012000.0
2965.0,9687.0,0.01394,6835014000.0
2968.0,9698.0,0.01435,6835016000.0
2969.0,9631.0,0.01464,6835018000.0
2959.0,9588.0,0.01325,6835020000.0
2968.0,9626.0,0.01451,6835022000.0
2954.0,9612.0,0.01246,6835024000.0
2952.0,9615.0,0.01216,6835026000.0
2974.0,9646.0,0.01535,6835028000.0
2964.0,9611.0,0.01394,6835030000.0
2971.0,9649.0,0.0149,6835032000.0
2972.0,9632.0,0.01508,6835034000.0
2953.0,9614.0,0.01231,6835036000.0
2958.0,9648.0,0.01298,6835038000.0
2966.0,9661.0,0.01414,6835040000.0
2969.0,9609.0,0.01469,6835042000.0
2962.0,9655.0,0.01356,6835044000.0
2964.0,9660.0,0.01384,6835046000.0
2977.0,9651.0,0.01578,6835048000.0
2991.0,9642.0,0.01787,6835050000.0
2962.0,9631.0,0.01361,6835052000.0
2973.0,9659.0,0.01517,6835054000.0
2952.0,9627.0,0.01214,6835056000.0
2983.0,9612.0,0.01676,6835058000.0
2970.0,9627.0,0.0148,6835060000.0
2981.0,9619.0,0.01645,6835062000.0
2971.0,9645.0,0.01491,6835064000.0
2973.0,9641.0,0.01521,6835066000.0
2978.0,9630.0,0.01598,6835068000.0
2988.0,9639.0,0.01743,6835070000.0
2977.0,9602.0,0.01589,6835072000.0
2985.0,9629.0,0.01701,6835074000.0
2973.0,9591.0,0.01533,6835076000.0
2976.0,9584.0,0.01579,6835078000.0
2981.0,9571.0,0.01656,6835080000.0
2985.0,9579.0,0.01714,6835082000.0
2980.0,9610.0,0.01632,6835084000.0
2981.0,9615.0,0.01646,6835086000.0
2966.0,9590.0,0.01429,6835088000.0
2978.0,9587.0,0.01608,6835090000.0
2974.0,9533.0,0.01561,6835092000.0
2981.0,9547.0,0.01662,6835094000.0
2987.0,9545.0,0.01753,6835096000.0
2982.0,9535.0,0.0168,6835098000.0
2975.0,9537.0,0.01575,6835100000.0
2967.0,9558.0,0.0145,6835102000.0
2968.0,9505.0,0.01477,6835104000.0
2980.0,9487.0,0.01662,6835106000.0
2955.0,9522.0,0.01278,6835108000.0
2972.0,9541.0,0.01529,6835110000.0
2984.0,9543.0,0.01708,6835112000.0
2991.0,9525.0,0.01818,6835114000.0
2982.0,9530.0,0.01682,6835116000.0
2981.0,9530.0,0.01667,6835118000.0
2981.0,9550.0,0.01662,6835120000.0
2968.0,9548.0,0.01468,6835122000.0
2975.0,9528.0,0.01577,6835124000.0
2973.0,9569.0,0.01538,6835126000.0
2969.0,9511.0,0.01491,6835128000.0
2977.0,9519.0,0.01609,6835130000.0
2971.0,9541.0,0.01514,6835132000.0
2974.0,9563.0,0.01554,6835134000.0
2992.0,9551.0,0.01826,6835136000.0
2988.0,9561.0,0.01764,6835138000.0
2977.0,9527.0,0.01607,6835140000.0
2976.0,9521.0,0.01594,6835142000.0
2978.0,9564.0,0.01613,6835144000.0
2978.0,9536.0,0.0162,6835146000.0
2974.0,9549.0,0.01557,6835148000.0
2971.0,9510.0,0.01521,6835150000.0
2981.0,9536.0,0.01665,6835152000.0
