sum_1,sum_2,norm,scan
2993.0,9710.0,0.01798,6835010000.0
2993.0,9767.0,0.01783,6835012000.0
2996.0,9713.0,0.01841,6835014000.0
2988.0,9751.0,0.01715,6835016000.0
2994.0,9725.0,0.01809,6835018000.0
2990.0,9709.0,0.01755,6835020000.0
2982.0,9707.0,0.01638,6835022000.0
3013.0,9732.0,0.02084,6835024000.0
3006.0,9719.0,0.01986,6835026000.0
3004.0,9739.0,0.01951,6835028000.0
3021.0,9737.0,0.02199,6835030000.0
2988.0,9746.0,0.01716,6835032000.0
2995.0,9743.0,0.01819,6835034000.0
3005.0,9755.0,0.01961,6835036000.0
2994.0,9737.0,0.01806,6835038000.0
3018.0,9759.0,0.02148,6835040000.0
3007.0,9756.0,0.0199,6835042000.0
3015.0,9712.0,0.02119,6835044000.0
3020.0,9726.0,0.02188,6835046000.0
3023.0,9761.0,0.0222,6835048000.0
3029.0,9755.0,0.02309,6835050000.0
3031.0,9777.0,0.02331,6835052000.0
3048.0,9734.0,0.02593,6835054000.0
3038.0,9761.0,0.02438,6835056000.0
3044.0,9732.0,0.02536,6835058000.0
3042.0,9759.0,0.02497,6835060000.0
3050.0,9706.0,0.02633,6835062000.0
3047.0,9707.0,0.02589,6835064000.0
3049.0,9720.0,0.02613,6835066000.0
3055.0,9702.0,0.02708,6835068000.0
3061.0,9764.0,0.02771,6835070000.0
3080.0,9721.0,0.03065,6835072000.0
3065.0,9695.0,0.02857,6835074000.0
3071.0,9701.0,0.02942,6835076000.0
3077.0,9684.0,0.03038,6835078000.0
3091.0,9712.0,0.0323,6835080000.0
3087.0,9709.0,0.03173,6835082000.0
3084.0,9744.0,0.03113,6835084000.0
3081.0,9675.0,0.03101,6835086000.0
3094.0,9680.0,0.03289,6835088000.0
3098.0,9709.0,0.03334,6835090000.0
3109.0,9689.0,0.03505,6835092000.0
3118.0,9718.0,0.03621,6835094000.0
3133.0,9724.0,0.03837,6835096000.0
3161.0,9760.0,0.04224,6835098000.0
3137.0,9730.0,0.03892,6835100000.0
3160.0,9737.0,0.04223,6835102000.0
3151.0,9704.0,0.04112,6835104000.0
3149.0,9739.0,0.04062,6835106000.0
3174.0,9720.0,0.04438,6835108000.0
3185.0,9642.0,0.04652,6835110000.0
3175.0,9704.0,0.04463,6835112000.0
3165.0,9713.0,0.04311,6835114000.0
3197.0,9678.0,0.04803,6835116000.0
3182.0,9684.0,0.04579,6835118000.0
3196.0,9699.0,0.04774,6835120000.0
3190.0,9688.0,0.04693,6835122000.0
3208.0,9690.0,0.04956,6835124000.0
3195.0,9649.0,0.04794,6835126000.0
3190.0,9697.0,0.04687,6835128000.0
3200.0,9684.0,0.04843,6835130000.0
3174.0,9712.0,0.04443,6835132000.0
3188.0,9686.0,0.04665,6835134000.0
3200.0,9711.0,0.04824,6835136000.0
3210.0,9669.0,0.05001,6835138000.0
3202.0,9701.0,0.0486,6835140000.0
3212.0,9706.0,0.05003,6835142000.0
3217.0,9710.0,0.05073,6835144000.0
3222.0,9726.0,0.05134,6835146000.0
3227.0,9725.0,0.05208,6835148000.0
3233.0,9720.0,0.05299,6835150000.0
3225.0,9756.0,0.05155,6835152000.0
3235.0,9751.0,0.05304,6835154000.0
3241.0,9749.0,0.05393,6835156000.0
3214.0,9736.0,0.0501,6835158000.0
3228.0,9737.0,0.05213,6835160000.0
3247.0,9769.0,0.05465,6835162000.0
3232.0,9738.0,0.05271,6835164000.0
3224.0,9717.0,0.0517,6835166000.0
3235.0,9722.0,0.05327,6835168000.0
3231.0,9744.0,0.05252,6835170000.0
3221.0,9729.0,0.05117,6835172000.0
3236.0,9786.0,0.05292,6835174000.0
3243.0,9787.0,0.05393,6835176000.0
3222.0,9777.0,0.05096,6835178000.0
3231.0,9763.0,0.05237,6835180000.0
3206.0,9740.0,0.04891,6835182000.0
3225.0,9742.0,0.05166,6835184000.0
3214.0,9766.0,0.04988,6835186000.0
3208.0,9720.0,0.04934,6835188000.0
3223.0,9722.0,0.05152,6835190000.0
3215.0,9711.0,0.05043,6835192000.0
3220.0,9745.0,0.05091,6835194000.0
3216.0,9784.0,0.05004,6835196000.0
3209.0,9747.0,0.04929,6835198000.0
3194.0,9702.0,0.04742,6835200000.0
3220.0,9723.0,0.05107,6835202000.0
3186.0,9733.0,0.04604,6835204000.0
3201.0,9694.0,0.04851,6835206000.0
3183.0,9672.0,0.04602,6835208000.0
3174.0,9656.0,0.0448,6835210000.0
3177.0,9678.0,0.04509,6835212000.0
3168.0,9688.0,0.04371,6835214000.0
3166.0,9693.0,0.04338,6835216000.0
3152.0,9701.0,0.04128,6835218000.0
3168.0,9701.0,0.04362,6835220000.0
3142.0,9690.0,0.03988,6835222000.0
3142.0,9680.0,0.03994,6835224000.0
3139.0,9646.0,0.0397,6835226000.0
3161.0,9644.0,0.04296,6835228000.0
3142.0,9698.0,0.03984,6835230000.0
3136.0,9685.0,0.03903,6835232000.0
3120.0,9680.0,0.03671,6835234000.0
3097.0,9670.0,0.03338,6835236000.0
3092.0,9709.0,0.03246,6835238000.0
3115.0,9662.0,0.03607,6835240000.0
3099.0,9668.0,0.03369,6835242000.0
3098.0,9691.0,0.03343,6835244000.0
3088.0,9677.0,0.03203,6835246000.0
3089.0,9720.0,0.03197,6835248000.0
3071.0,9691.0,0.02947,6835250000.0
3065.0,9665.0,0.0287,6835252000.0
