sum_1,sum_2,norm,scan
4149.0,9628.0,0.0468,6835040000.0
4143.0,9555.0,0.04634,6835042000.0
4139.0,9593.0,0.04534,6835044000.0
4109.0,9548.0,0.0404,6835046000.0
4140.0,9534.0,0.04599,6835048000.0
4142.0,9580.0,0.04596,6835050000.0
4111.0,9500.0,0.0411,6835052000.0
4129.0,9487.0,0.04441,6835054000.0
4128.0,9486.0,0.04424,6835056000.0
4144.0,9485.0,0.0471,6835058000.0
4132.0,9443.0,0.0453,6835060000.0
4117.0,9439.0,0.04263,6835062000.0
4166.0,9452.0,0.05133,6835064000.0
4188.0,9448.0,0.05532,6835066000.0
4191.0,9416.0,0.05618,6835068000.0
4169.0,9433.0,0.05204,6835070000.0
4183.0,9429.0,0.0546,6835072000.0
4185.0,9440.0,0.05486,6835074000.0
4175.0,9375.0,0.05369,6835076000.0
4186.0,9372.0,0.05572,6835078000.0
4170.0,9412.0,0.05242,6835080000.0
4197.0,9390.0,0.05753,6835082000.0
4217.0,9424.0,0.06079,6835084000.0
4211.0,9406.0,0.0599,6835086000.0
4226.0,9457.0,0.06204,6835088000.0
4257.0,9408.0,0.0682,6835090000.0
4238.0,9389.0,0.06498,6835092000.0
4231.0,9364.0,0.064,6835094000.0
4248.0,9457.0,0.06599,6835096000.0
4223.0,9374.0,0.06243,6835098000.0
4215.0,9393.0,0.06077,6835100000.0
4255.0,9465.0,0.06714,6835102000.0
4299.0,9464.0,0.07504,6835104000.0
4297.0,9465.0,0.07466,6835106000.0
4299.0,9417.0,0.07567,6835108000.0
4300.0,9433.0,0.07563,6835110000.0
4327.0,9436.0,0.08045,6835112000.0
4315.0,9423.0,0.07848,6835114000.0
4336.0,9465.0,0.08165,6835116000.0
4354.0,9420.0,0.08556,6835118000.0
4360.0,9442.0,0.0863,6835120000.0
4331.0,9380.0,0.082,6835122000.0
4326.0,9400.0,0.0808,6835124000.0
4340.0,9399.0,0.08335,6835126000.0
4341.0,9366.0,0.08403,6835128000.0
4344.0,9367.0,0.08456,6835130000.0
4389.0,9480.0,0.09089,6835132000.0
4401.0,9447.0,0.09359,6835134000.0
4401.0,9417.0,0.09409,6835136000.0
4426.0,9385.0,0.09918,6835138000.0
4408.0,9341.0,0.09669,6835140000.0
4423.0,9362.0,0.09905,6835142000.0
4423.0,9387.0,0.0986,6835144000.0
4444.0,9386.0,0.10243,6835146000.0
4464.0,9383.0,0.10612,6835148000.0
4473.0,9348.0,0.10845,6835150000.0
4458.0,9382.0,0.10505,6835152000.0
4461.0,9397.0,0.10531,6835154000.0
4492.0,9447.0,0.10993,6835156000.0
4472.0,9370.0,0.10783,6835158000.0
4504.0,9377.0,0.11352,6835160000.0
4497.0,9420.0,0.11137,6835162000.0
4528.0,9421.0,0.11695,6835164000.0
4541.0,9414.0,0.11944,6835166000.0
4551.0,9456.0,0.12034,6835168000.0
4562.0,9420.0,0.1231,6835170000.0
4547.0,9433.0,0.12012,6835172000.0
4560.0,9415.0,0.12285,6835174000.0
4546.0,9405.0,0.12054,6835176000.0
4538.0,9394.0,0.11933,6835178000.0
4542.0,9399.0,0.11995,6835180000.0
4553.0,9414.0,0.12161,6835182000.0
4561.0,9405.0,0.12326,6835184000.0
4558.0,9409.0,0.12263,6835186000.0
4567.0,9429.0,0.12381,6835188000.0
4570.0,9392.0,0.12518,6835190000.0
4514.0,9413.0,0.11459,6835192000.0
4530.0,9407.0,0.1176,6835194000.0
4499.0,9414.0,0.11185,6835196000.0
4529.0,9407.0,0.11742,6835198000.0
4512.0,9418.0,0.11412,6835200000.0
4504.0,9385.0,0.11335,6835202000.0
4511.0,9427.0,0.11376,6835204000.0
4539.0,9464.0,0.11802,6835206000.0
4512.0,9397.0,0.11456,6835208000.0
4521.0,9451.0,0.11506,6835210000.0
4470.0,9408.0,0.10673,6835212000.0
4454.0,9395.0,0.10408,6835214000.0
4475.0,9348.0,0.10881,6835216000.0
4433.0,9373.0,0.10067,6835218000.0
4432.0,9342.0,0.10106,6835220000.0
4403.0,9388.0,0.09495,6835222000.0
4435.0,9436.0,0.09989,6835224000.0
4424.0,9362.0,0.09923,6835226000.0
4428.0,9343.0,0.10031,6835228000.0
4397.0,9399.0,0.09368,6835230000.0
4385.0,9417.0,0.0912,6835232000.0
4389.0,9475.0,0.09097,6835234000.0
4368.0,9508.0,0.08671,6835236000.0
4356.0,9432.0,0.08573,6835238000.0
4338.0,9362.0,0.08355,6835240000.0
4352.0,9522.0,0.08366,6835242000.0
4316.0,9416.0,0.07876,6835244000.0
4293.0,9405.0,0.07475,6835246000.0
4288.0,9431.0,0.0735,6835248000.0
4289.0,9444.0,0.07351,6835250000.0
4273.0,9439.0,0.0707,6835252000.0
