sum_1,sum_2,norm,scan
4141.0,9572.0,0.04585,6835040000.0
4132.0,9459.0,0.04517,6835042000.0
4105.0,9452.0,0.04038,6835044000.0
4129.0,9463.0,0.0446,6835046000.0
4106.0,9427.0,0.04074,6835048000.0
4124.0,9411.0,0.04411,6835050000.0
4136.0,9382.0,0.04653,6835052000.0
4131.0,9399.0,0.04548,6835054000.0
4132.0,9379.0,0.04583,6835056000.0
4100.0,9388.0,0.03994,6835058000.0
4115.0,9321.0,0.04319,6835060000.0
4110.0,9361.0,0.04196,6835062000.0
4117.0,9363.0,0.04322,6835064000.0
4133.0,9317.0,0.04653,6835066000.0
4122.0,9348.0,0.04426,6835068000.0
4137.0,9313.0,0.0473,6835070000.0
4158.0,9405.0,0.05032,6835072000.0
4154.0,9353.0,0.05006,6835074000.0
4147.0,9308.0,0.04919,6835076000.0
4157.0,9300.0,0.05111,6835078000.0
4168.0,9312.0,0.05302,6835080000.0
4166.0,9317.0,0.0526,6835082000.0
4169.0,9282.0,0.0535,6835084000.0
4165.0,9315.0,0.05244,6835086000.0
4199.0,9318.0,0.05866,6835088000.0
4208.0,9280.0,0.06074,6835090000.0
4177.0,9273.0,0.05507,6835092000.0
4223.0,9266.0,0.06368,6835094000.0
4227.0,9264.0,0.06445,6835096000.0
4243.0,9302.0,0.06695,6835098000.0
4261.0,9268.0,0.07071,6835100000.0
4277.0,9295.0,0.07331,6835102000.0
4281.0,9333.0,0.07354,6835104000.0
4269.0,9344.0,0.07119,6835106000.0
4319.0,9354.0,0.0802,6835108000.0
4341.0,9306.0,0.08496,6835110000.0
4335.0,9407.0,0.08232,6835112000.0
4321.0,9356.0,0.08053,6835114000.0
4355.0,9368.0,0.08655,6835116000.0
4355.0,9335.0,0.08708,6835118000.0
4389.0,9359.0,0.0929,6835120000.0
4364.0,9343.0,0.0886,6835122000.0
4393.0,9335.0,0.09404,6835124000.0
4406.0,9365.0,0.0959,6835126000.0
4396.0,9307.0,0.09508,6835128000.0
4402.0,9274.0,0.09677,6835130000.0
4389.0,9233.0,0.09509,6835132000.0
4405.0,9302.0,0.09683,6835134000.0
4412.0,9270.0,0.0987,6835136000.0
4453.0,9376.0,0.10426,6835138000.0
4409.0,9268.0,0.09818,6835140000.0
4414.0,9301.0,0.09851,6835142000.0
4467.0,9300.0,0.1083,6835144000.0
4454.0,9320.0,0.10551,6835146000.0
4452.0,9306.0,0.10542,6835148000.0
4463.0,9311.0,0.10735,6835150000.0
4511.0,9350.0,0.11536,6835152000.0
4489.0,9355.0,0.11123,6835154000.0
4524.0,9323.0,0.11832,6835156000.0
4548.0,9362.0,0.12185,6835158000.0
4539.0,9320.0,0.12114,6835160000.0
4527.0,9297.0,0.11944,6835162000.0
4563.0,9371.0,0.12439,6835164000.0
4560.0,9319.0,0.12502,6835166000.0
4572.0,9382.0,0.12577,6835168000.0
4571.0,9342.0,0.12651,6835170000.0
4600.0,9431.0,0.12971,6835172000.0
4560.0,9368.0,0.12391,6835174000.0
4592.0,9377.0,0.12953,6835176000.0
4618.0,9402.0,0.13365,6835178000.0
4578.0,9416.0,0.12608,6835180000.0
4579.0,9370.0,0.12732,6835182000.0
4584.0,9387.0,0.12784,6835184000.0
4611.0,9395.0,0.13255,6835186000.0
4628.0,9419.0,0.13504,6835188000.0
4597.0,9417.0,0.12949,6835190000.0
4574.0,9405.0,0.12561,6835192000.0
4540.0,9349.0,0.12068,6835194000.0
4571.0,9386.0,0.1255,6835196000.0
4595.0,9432.0,0.12878,6835198000.0
4591.0,9419.0,0.12836,6835200000.0
4587.0,9403.0,0.12801,6835202000.0
4587.0,9435.0,0.12727,6835204000.0
4589.0,9421.0,0.12796,6835206000.0
4541.0,9420.0,0.11931,6835208000.0
4543.0,9412.0,0.11985,6835210000.0
4521.0,9373.0,0.11669,6835212000.0
4542.0,9392.0,0.1201,6835214000.0
4510.0,9395.0,0.11423,6835216000.0
4509.0,9398.0,0.11399,6835218000.0
4529.0,9410.0,0.11736,6835220000.0
4534.0,9445.0,0.11752,6835222000.0
4517.0,9483.0,0.11369,6835224000.0
4491.0,9441.0,0.10987,6835226000.0
4483.0,9458.0,0.1081,6835228000.0
4448.0,9449.0,0.10199,6835230000.0
4474.0,9556.0,0.10465,6835232000.0
4458.0,9467.0,0.10345,6835234000.0
4430.0,9505.0,0.09778,6835236000.0
4429.0,9492.0,0.09783,6835238000.0
4398.0,9496.0,0.09224,6835240000.0
4392.0,9499.0,0.09112,6835242000.0
4391.0,9472.0,0.09138,6835244000.0
4398.0,9516.0,0.09191,6835246000.0
4369.0,9493.0,0.08712,6835248000.0
4348.0,9446.0,0.08408,6835250000.0
