sum_1,sum_2,norm,scan
4029.0,9196.0,0.02803,6835040000.0
4011.0,9185.0,0.02469,6835042000.0
4058.0,9230.0,0.03327,6835044000.0
4051.0,9213.0,0.03206,6835046000.0
4087.0,9253.0,0.03853,6835048000.0
4087.0,9272.0,0.03839,6835050000.0
4124.0,9347.0,0.04463,6835052000.0
4095.0,9244.0,0.04008,6835054000.0
4085.0,9297.0,0.03784,6835056000.0
4073.0,9349.0,0.03529,6835058000.0
4078.0,9295.0,0.03657,6835060000.0
4117.0,9333.0,0.04346,6835062000.0
4114.0,9322.0,0.043,6835064000.0
4141.0,9409.0,0.04721,6835066000.0
4129.0,9336.0,0.04564,6835068000.0
4138.0,9344.0,0.04722,6835070000.0
4156.0,9337.0,0.05058,6835072000.0
4134.0,9320.0,0.04669,6835074000.0
4185.0,9365.0,0.05561,6835076000.0
4183.0,9341.0,0.05548,6835078000.0
4183.0,9342.0,0.05547,6835080000.0
4154.0,9348.0,0.05011,6835082000.0
4172.0,9335.0,0.05353,6835084000.0
4190.0,9352.0,0.05665,6835086000.0
4201.0,9376.0,0.05841,6835088000.0
4215.0,9371.0,0.06101,6835090000.0
4252.0,9369.0,0.06777,6835092000.0
4268.0,9393.0,0.07038,6835094000.0
4287.0,9444.0,0.07315,6835096000.0
4313.0,9432.0,0.07799,6835098000.0
4346.0,9530.0,0.08248,6835100000.0
4326.0,9490.0,0.0795,6835102000.0
4318.0,9505.0,0.07787,6835104000.0
4340.0,9465.0,0.08236,6835106000.0
4351.0,9452.0,0.08453,6835108000.0
4384.0,9450.0,0.09048,6835110000.0
4389.0,9479.0,0.09091,6835112000.0
4397.0,9540.0,0.09134,6835114000.0
4370.0,9509.0,0.08705,6835116000.0
4377.0,9508.0,0.08831,6835118000.0
4408.0,9524.0,0.09355,6835120000.0
4407.0,9569.0,0.09263,6835122000.0
4409.0,9507.0,0.09401,6835124000.0
4426.0,9514.0,0.09691,6835126000.0
4453.0,9590.0,0.10035,6835128000.0
4462.0,9523.0,0.10314,6835130000.0
4456.0,9526.0,0.10202,6835132000.0
4470.0,9545.0,0.10415,6835134000.0
4481.0,9502.0,0.1069,6835136000.0
4503.0,9596.0,0.10899,6835138000.0
4487.0,9476.0,0.10847,6835140000.0
4515.0,9454.0,0.11392,6835142000.0
4526.0,9485.0,0.11525,6835144000.0
4527.0,9482.0,0.11549,6835146000.0
4544.0,9445.0,0.11932,6835148000.0
4526.0,9463.0,0.11571,6835150000.0
4570.0,9528.0,0.12217,6835152000.0
4580.0,9475.0,0.12511,6835154000.0
4598.0,9517.0,0.12737,6835156000.0
4598.0,9497.0,0.12783,6835158000.0
4615.0,9489.0,0.13104,6835160000.0
4607.0,9516.0,0.12899,6835162000.0
4625.0,9498.0,0.13261,6835164000.0
4626.0,9499.0,0.13276,6835166000.0
4618.0,9521.0,0.13083,6835168000.0
4650.0,9516.0,0.13662,6835170000.0
4634.0,9468.0,0.13493,6835172000.0
4642.0,9481.0,0.13605,6835174000.0
4637.0,9474.0,0.13532,6835176000.0
4658.0,9475.0,0.13905,6835178000.0
4646.0,9460.0,0.13728,6835180000.0
4612.0,9451.0,0.13139,6835182000.0
4610.0,9460.0,0.13082,6835184000.0
4645.0,9441.0,0.13757,6835186000.0
4673.0,9475.0,0.14173,6835188000.0
4653.0,9508.0,0.13735,6835190000.0
4644.0,9489.0,0.13621,6835192000.0
4675.0,9530.0,0.14071,6835194000.0
4671.0,9500.0,0.14075,6835196000.0
4629.0,9501.0,0.13325,6835198000.0
4617.0,9500.0,0.13114,6835200000.0
4623.0,9609.0,0.12969,6835202000.0
4619.0,9557.0,0.13017,6835204000.0
4580.0,9595.0,0.12248,6835206000.0
4572.0,9543.0,0.1222,6835208000.0
4591.0,9514.0,0.1262,6835210000.0
4558.0,9529.0,0.12002,6835212000.0
4585.0,9550.0,0.12434,6835214000.0
4566.0,9516.0,0.12172,6835216000.0
4547.0,9542.0,0.1178,6835218000.0
4567.0,9519.0,0.12183,6835220000.0
4556.0,9505.0,0.12018,6835222000.0
4551.0,9503.0,0.11933,6835224000.0
4569.0,9478.0,0.12308,6835226000.0
4529.0,9466.0,0.11618,6835228000.0
4498.0,9453.0,0.11089,6835230000.0
4500.0,9450.0,0.11131,6835232000.0
4511.0,9536.0,0.11156,6835234000.0
4479.0,9464.0,0.10727,6835236000.0
