sum_1,sum_2,norm,scan
4037.0,9358.0,0.02866,6835040000.0
4052.0,9404.0,0.03114,6835042000.0
4020.0,9333.0,0.02567,6835044000.0
4041.0,9351.0,0.02943,6835046000.0
4047.0,9319.0,0.0307,6835048000.0
4051.0,9299.0,0.03156,6835050000.0
4018.0,9276.0,0.02557,6835052000.0
4023.0,9345.0,0.02617,6835054000.0
4035.0,9283.0,0.02869,6835056000.0
4024.0,9319.0,0.02648,6835058000.0
4038.0,9360.0,0.02883,6835060000.0
4049.0,9371.0,0.03078,6835062000.0
4110.0,9367.0,0.04192,6835064000.0
4106.0,9315.0,0.04158,6835066000.0
4086.0,9333.0,0.03778,6835068000.0
4103.0,9323.0,0.04097,6835070000.0
4095.0,9335.0,0.03941,6835072000.0
4090.0,9345.0,0.03843,6835074000.0
4088.0,9350.0,0.03803,6835076000.0
4074.0,9270.0,0.03599,6835078000.0
4083.0,9248.0,0.03782,6835080000.0
4126.0,9300.0,0.04539,6835082000.0
4127.0,9341.0,0.04523,6835084000.0
4079.0,9304.0,0.03669,6835086000.0
4086.0,9303.0,0.03799,6835088000.0
4123.0,9262.0,0.04515,6835090000.0
4118.0,9336.0,0.04362,6835092000.0
4124.0,9351.0,0.0446,6835094000.0
4109.0,9308.0,0.04219,6835096000.0
4106.0,9331.0,0.04146,6835098000.0
4149.0,9359.0,0.0491,6835100000.0
4128.0,9354.0,0.04531,6835102000.0
4110.0,9283.0,0.04257,6835104000.0
4149.0,9294.0,0.04969,6835106000.0
4169.0,9329.0,0.05304,6835108000.0
4183.0,9370.0,0.05519,6835110000.0
4168.0,9347.0,0.05268,6835112000.0
4202.0,9335.0,0.05903,6835114000.0
4226.0,9311.0,0.06371,6835116000.0
4225.0,9347.0,0.06311,6835118000.0
4272.0,9367.0,0.07144,6835120000.0
4276.0,9345.0,0.07246,6835122000.0
4243.0,9285.0,0.06716,6835124000.0
4264.0,9353.0,0.07016,6835126000.0
4278.0,9330.0,0.07303,6835128000.0
4300.0,9407.0,0.07599,6835130000.0
4296.0,9441.0,0.07481,6835132000.0
4310.0,9349.0,0.07862,6835134000.0
4291.0,9384.0,0.07467,6835136000.0
4334.0,9397.0,0.08229,6835138000.0
4335.0,9406.0,0.08234,6835140000.0
4333.0,9363.0,0.08262,6835142000.0
4373.0,9467.0,0.08824,6835144000.0
4385.0,9484.0,0.09011,6835146000.0
4429.0,9429.0,0.09894,6835148000.0
4407.0,9443.0,0.09473,6835150000.0
4458.0,9508.0,0.1027,6835152000.0
4409.0,9490.0,0.0943,6835154000.0
