sum_1,sum_2,norm,scan
4155.0,9445.0,0.04942,6835040000.0
4155.0,9359.0,0.05019,6835042000.0
4159.0,9345.0,0.05105,6835044000.0
4107.0,9310.0,0.0418,6835046000.0
4153.0,9349.0,0.04992,6835048000.0
4133.0,9325.0,0.04646,6835050000.0
4122.0,9307.0,0.04459,6835052000.0
4121.0,9290.0,0.04455,6835054000.0
4125.0,9274.0,0.04542,6835056000.0
4160.0,9335.0,0.05133,6835058000.0
4155.0,9290.0,0.05083,6835060000.0
4147.0,9254.0,0.04968,6835062000.0
4150.0,9333.0,0.04951,6835064000.0
4165.0,9303.0,0.05255,6835066000.0
4197.0,9331.0,0.05815,6835068000.0
4166.0,9334.0,0.05244,6835070000.0
4182.0,9331.0,0.0554,6835072000.0
4228.0,9355.0,0.06356,6835074000.0
4200.0,9345.0,0.05855,6835076000.0
4180.0,9300.0,0.05535,6835078000.0
4191.0,9247.0,0.05795,6835080000.0
4200.0,9259.0,0.05949,6835082000.0
4213.0,9313.0,0.06129,6835084000.0
4193.0,9283.0,0.05793,6835086000.0
4206.0,9236.0,0.06087,6835088000.0
4221.0,9206.0,0.06403,6835090000.0
4236.0,9220.0,0.06667,6835092000.0
4219.0,9241.0,0.06323,6835094000.0
4230.0,9207.0,0.0657,6835096000.0
4254.0,9200.0,0.0703,6835098000.0
4247.0,9200.0,0.06898,6835100000.0
4264.0,9283.0,0.07107,6835102000.0
4280.0,9262.0,0.07432,6835104000.0
4278.0,9226.0,0.07445,6835106000.0
4292.0,9232.0,0.07698,6835108000.0
4322.0,9265.0,0.08208,6835110000.0
4329.0,9287.0,0.08304,6835112000.0
4302.0,9267.0,0.07834,6835114000.0
4327.0,9303.0,0.08243,6835116000.0
4357.0,9292.0,0.08814,6835118000.0
4375.0,9304.0,0.09126,6835120000.0
4360.0,9322.0,0.0882,6835122000.0
4356.0,9263.0,0.08843,6835124000.0
4366.0,9331.0,0.08916,6835126000.0
4384.0,9326.0,0.09254,6835128000.0
4391.0,9327.0,0.09381,6835130000.0
4392.0,9309.0,0.09431,6835132000.0
4396.0,9341.0,0.09449,6835134000.0
4419.0,9313.0,0.09921,6835136000.0
4390.0,9317.0,0.0938,6835138000.0
4434.0,9307.0,0.10208,6835140000.0
4452.0,9381.0,0.10398,6835142000.0
